country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,country_code,new_cases,cumulative_cases,new_deaths,cumulative_deaths
British Virgin Islands,,,2020-12,,,,,,,,,,,VG,20,93,0,1
British Virgin Islands,,,2021-01,,,,,,,,,,,VG,48,141,0,1
British Virgin Islands,,,2021-02,,,,,,,,,,,VG,12,153,0,1
British Virgin Islands,,,2021-03,,,,,,,,,,,VG,1,154,0,1
British Virgin Islands,,,2021-04,,,,,,,,,,,VG,40,194,0,1
British Virgin Islands,,,2022-03,,,,,,,,,,,VG,19,6104,0,62
Brunei Darussalam,,,2020-01,,,,,,,,,,,BN,0,0,0,0
Brunei Darussalam,,,2020-02,,,,,,,,,,,BN,0,0,0,0
Brunei Darussalam,,,2020-03,,,,,,,,,,,BN,127,127,1,1
Brunei Darussalam,,,2020-04,,,,,,,,,,,BN,11,138,0,1
Brunei Darussalam,,,2020-05,,,,,,,,,,,BN,3,141,1,2
Brunei Darussalam,,,2020-06,,,,,,,,,,,BN,0,141,1,3
Brunei Darussalam,,,2020-07,,,,,,,,,,,BN,0,141,0,3
Brunei Darussalam,,,2020-08,,,,,,,,,,,BN,3,144,0,3
Brunei Darussalam,,,2020-09,,,,,,,,,,,BN,2,146,0,3
Brunei Darussalam,,,2020-10,,,,,,,,,,,BN,2,148,0,3
Brunei Darussalam,,,2020-11,,,,,,,,,,,BN,2,150,0,3
Brunei Darussalam,,,2020-12,,,,,,,,,,,BN,7,157,0,3
Brunei Darussalam,,,2021-01,,,,,,,,,,,BN,23,180,0,3
Brunei Darussalam,,,2021-02,,,,,,,,,,,BN,6,186,0,3
Brunei Darussalam,,,2021-03,,,,,,,,,,,BN,24,210,0,3
Brunei Darussalam,,,2021-04,,,,,,,,,,,BN,14,224,0,3
Brunei Darussalam,,,2021-05,,,,,,,,,,,BN,18,242,0,3
Brunei Darussalam,,,2021-06,,,,,,,,,,,BN,18,260,0,3
Brunei Darussalam,,,2021-07,,,,,,,,,,,BN,76,336,0,3
Brunei Darussalam,,,2021-08,,,,,,,,,,,BN,2305,2641,5,8
Brunei Darussalam,,,2021-09,,,,,,,,,,,BN,4309,6950,22,30
Brunei Darussalam,,,2021-10,,,,,,,,,,,BN,6115,13065,23,53
Brunei Darussalam,,,2021-11,,,,,,,,,,,BN,1993,15058,4,57
Brunei Darussalam,,,2021-12,,,,,,,,,,,BN,412,15470,0,57
Brunei Darussalam,,,2022-01,,,,,,,,,,,BN,943,16413,2,59
Brunei Darussalam,,,2022-02,,,,,,,,,,,BN,43034,59447,13,72
Brunei Darussalam,,,2022-03,,,,,,,,,,,BN,61153,120600,54,126
Bulgaria,,,2020-01,,,,,,,,,,,BG,0,0,0,0
Bulgaria,,,2020-02,,,,,,,,,,,BG,0,0,0,0
Bulgaria,,,2020-03,,,,,,,,,,,BG,359,359,8,8
Bulgaria,,,2020-04,,,,,,,,,,,BG,1088,1447,56,64
Bulgaria,,,2020-05,,,,,,,,,,,BG,1066,2513,76,140
Bulgaria,,,2020-06,,,,,,,,,,,BG,2318,4831,83,223
Bulgaria,,,2020-07,,,,,,,,,,,BG,6589,11420,151,374
Bulgaria,,,2020-08,,,,,,,,,,,BG,4770,16190,239,613
Bulgaria,,,2020-09,,,,,,,,,,,BG,4357,20547,201,814
Bulgaria,,,2020-10,,,,,,,,,,,BG,30494,51041,440,1254
Bulgaria,,,2020-11,,,,,,,,,,,BG,91445,142486,2560,3814
Burkina Faso,,,2020-01,,,,,,,,,,,BF,0,0,0,0
Burkina Faso,,,2020-02,,,,,,,,,,,BF,0,0,0,0
Burkina Faso,,,2020-03,,,,,,,,,,,BF,246,246,12,12
Burkina Faso,,,2020-04,,,,,,,,,,,BF,392,638,30,42
Burkina Faso,,,2020-05,,,,,,,,,,,BF,215,853,11,53
Burkina Faso,,,2020-06,,,,,,,,,,,BF,106,959,0,53
Burkina Faso,,,2020-07,,,,,,,,,,,BF,158,1117,0,54
Burkina Faso,,,2020-08,,,,,,,,,,,BF,251,1368,2,55
Burkina Faso,,,2020-09,,,,,,,,,,,BF,660,2028,2,57
Burkina Faso,,,2020-10,,,,,,,,,,,BF,449,2477,10,67
Burkina Faso,,,2020-11,,,,,,,,,,,BF,379,2856,1,68
Burkina Faso,,,2020-12,,,,,,,,,,,BF,3681,6537,14,82
Burkina Faso,,,2021-01,,,,,,,,,,,BF,4043,10580,38,120
Burkina Faso,,,2021-02,,,,,,,,,,,BF,1402,11982,22,142
Burkina Faso,,,2021-03,,,,,,,,,,,BF,735,12717,4,146
Burkina Faso,,,2021-04,,,,,,,,,,,BF,587,13304,11,157
Burkina Faso,,,2021-05,,,,,,,,,,,BF,126,13430,9,166
Burundi,,,2020-01,,,,,,,,,,,BI,0,0,0,0
Burundi,,,2020-02,,,,,,,,,,,BI,0,0,0,0
Burundi,,,2020-03,,,,,,,,,,,BI,0,0,0,0
Burundi,,,2020-04,,,,,,,,,,,BI,15,15,1,1
Burundi,,,2020-05,,,,,,,,,,,BI,27,42,0,1
Burundi,,,2020-06,,,,,,,,,,,BI,128,170,0,1
Burundi,,,2020-07,,,,,,,,,,,BI,217,387,0,1
Burundi,,,2020-08,,,,,,,,,,,BI,58,445,0,1
Burundi,,,2020-09,,,,,,,,,,,BI,63,508,0,1
Burundi,,,2020-10,,,,,,,,,,,BI,77,585,0,1
Burundi,,,2020-11,,,,,,,,,,,BI,103,688,0,1
Burundi,,,2020-12,,,,,,,,,,,BI,130,818,1,2
Burundi,,,2021-01,,,,,,,,,,,BI,814,1632,0,2
Burundi,,,2021-02,,,,,,,,,,,BI,577,2209,1,3
Burundi,,,2021-03,,,,,,,,,,,BI,601,2810,3,6
Burundi,,,2021-04,,,,,,,,,,,BI,1185,3995,0,6
Burundi,,,2021-05,,,,,,,,,,,BI,795,4790,0,6
Burundi,,,2021-06,,,,,,,,,,,BI,662,5452,2,8
Burundi,,,2021-07,,,,,,,,,,,BI,1816,7268,1,9
Burundi,,,2021-08,,,,,,,,,,,BI,5317,12585,1,10
Burundi,,,2021-09,,,,,,,,,,,BI,5394,17979,4,14
Cabo Verde,,,2020-01,,,,,,,,,,,CV,0,0,0,0
Cabo Verde,,,2020-02,,,,,,,,,,,CV,0,0,0,0
Cabo Verde,,,2020-03,,,,,,,,,,,CV,5,5,1,1
Cabo Verde,,,2020-04,,,,,,,,,,,CV,108,113,0,1
Cabo Verde,,,2020-05,,,,,,,,,,,CV,308,421,3,4
Cabo Verde,,,2020-06,,,,,,,,,,,CV,744,1165,8,12
Cabo Verde,,,2020-07,,,,,,,,,,,CV,1254,2419,11,23
Cabo Verde,,,2020-08,,,,,,,,,,,CV,1433,3852,17,40
Cabo Verde,,,2020-09,,,,,,,,,,,CV,2048,5900,19,59
Cabo Verde,,,2020-10,,,,,,,,,,,CV,2794,8694,36,95
Cabo Verde,,,2020-11,,,,,,,,,,,CV,2053,10747,10,105
Cabo Verde,,,2020-12,,,,,,,,,,,CV,1046,11793,7,112
Cabo Verde,,,2021-01,,,,,,,,,,,CV,2188,13981,21,133
Cabo Verde,,,2021-02,,,,,,,,,,,CV,1343,15324,14,147
Cabo Verde,,,2021-03,,,,,,,,,,,CV,1955,17279,21,168
Cabo Verde,,,2021-04,,,,,,,,,,,CV,6275,23554,45,213
Cabo Verde,,,2021-05,,,,,,,,,,,CV,6805,30359,51,264
Cabo Verde,,,2021-06,,,,,,,,,,,CV,2098,32457,22,286
Cabo Verde,,,2021-07,,,,,,,,,,,CV,1306,33763,12,299
Cabo Verde,,,2021-08,,,,,,,,,,,CV,1520,35283,13,311
Cabo Verde,,,2021-09,,,,,,,,,,,CV,2252,37535,26,337
Cabo Verde,,,2021-10,,,,,,,,,,,CV,672,38207,12,349
Cabo Verde,,,2021-11,,,,,,,,,,,CV,160,38367,0,349
Cabo Verde,,,2021-12,,,,,,,,,,,CV,2371,40738,3,352
Cabo Verde,,,2022-01,,,,,,,,,,,CV,14939,55677,43,395
Cabo Verde,,,2022-02,,,,,,,,,,,CV,205,55882,6,401
Cabo Verde,,,2022-03,,,,,,,,,,,CV,35,55917,0,401
Cambodia,,,2020-01,,,,,,,,,,,KH,1,5,0,0
Cambodia,,,2020-02,,,,,,,,,,,KH,0,1,0,0
Cambodia,,,2020-03,,,,,,,,,,,KH,106,107,0,0
Cambodia,,,2020-04,,,,,,,,,,,KH,15,122,0,0
Cambodia,,,2020-05,,,,,,,,,,,KH,3,125,0,0
Cambodia,,,2020-06,,,,,,,,,,,KH,16,141,0,0
Cambodia,,,2020-07,,,,,,,,,,,KH,93,234,0,0
Cambodia,,,2020-08,,,,,,,,,,,KH,40,274,0,0
Cambodia,,,2020-09,,,,,,,,,,,KH,3,277,0,0
Cambodia,,,2020-10,,,,,,,,,,,KH,14,291,0,0
Cambodia,,,2020-11,,,,,,,,,,,KH,32,323,0,0
Cambodia,,,2020-12,,,,,,,,,,,KH,43,366,0,0
Cambodia,,,2021-01,,,,,,,,,,,KH,99,465,0,0
Cameroon,,,2020-01,,,,,,,,,,,CM,0,0,0,0
Cameroon,,,2020-02,,,,,,,,,,,CM,0,0,0,0
Cameroon,,,2020-03,,,,,,,,,,,CM,139,139,6,6
Cameroon,,,2020-04,,,,,,,,,,,CM,1667,1806,53,59
Cameroon,,,2020-05,,,,,,,,,,,CM,3853,5659,126,185
Cameroon,,,2020-06,,,,,,,,,,,CM,6933,12592,128,313
Cameroon,,,2020-07,,,,,,,,,,,CM,4663,17255,78,391
Cameroon,,,2020-08,,,,,,,,,,,CM,1887,19142,20,411
Cameroon,,,2020-09,,,,,,,,,,,CM,1696,20838,7,418
Cameroon,,,2020-10,,,,,,,,,,,CM,955,21793,8,426
Cameroon,,,2020-11,,,,,,,,,,,CM,2652,24445,11,437
Cameroon,,,2020-12,,,,,,,,,,,CM,1832,26277,11,448
Cameroon,,,2021-01,,,,,,,,,,,CM,3340,29617,14,462
Cameroon,,,2021-02,,,,,,,,,,,CM,4132,33749,61,523
Cameroon,,,2021-03,,,,,,,,,,,CM,13920,47669,198,721
Canada,,,2020-01,,,,,,,,,,,CA,8,8,0,0
Canada,,,2020-02,,,,,,,,,,,CA,10,18,0,0
Canada,,,2020-03,,,,,,,,,,,CA,6299,6317,66,66
Canada,,,2020-04,,,,,,,,,,,CA,44046,50363,2838,2904
Canada,,,2020-05,,,,,,,,,,,CA,39378,89741,4092,6996
Canada,,,2020-06,,,,,,,,,,,CA,13509,103250,1526,8522
Canada,,,2020-07,,,,,,,,,,,CA,12220,115470,395,8917
Canada,,,2020-08,,,,,,,,,,,CA,12203,127673,196,9113
Canada,,,2020-09,,,,,,,,,,,CA,27628,155301,165,9278
Canada,,,2020-10,,,,,,,,,,,CA,73241,228542,796,10074
Canada,,,2020-11,,,,,,,,,,,CA,136268,364810,1902,11976
Cayman Islands,,,2020-01,,,,,,,,,,,KY,0,0,0,0
Cayman Islands,,,2020-02,,,,,,,,,,,KY,0,0,0,0
Cayman Islands,,,2020-03,,,,,,,,,,,KY,12,12,1,1
Cayman Islands,,,2020-04,,,,,,,,,,,KY,61,73,0,1
Cayman Islands,,,2020-05,,,,,,,,,,,KY,68,141,0,1
Cayman Islands,,,2020-06,,,,,,,,,,,KY,55,196,0,1
Cayman Islands,,,2020-07,,,,,,,,,,,KY,7,203,0,1
Cayman Islands,,,2020-08,,,,,,,,,,,KY,2,205,0,1
Cayman Islands,,,2020-09,,,,,,,,,,,KY,6,211,0,1
Cayman Islands,,,2020-10,,,,,,,,,,,KY,29,240,0,1
Cayman Islands,,,2020-11,,,,,,,,,,,KY,34,274,1,2
Cayman Islands,,,2022-03,,,,,,,,,,,KY,963,20336,6,23
Central African Republic,,,2020-01,,,,,,,,,,,CF,0,0,0,0
Central African Republic,,,2020-02,,,,,,,,,,,CF,0,0,0,0
Central African Republic,,,2020-03,,,,,,,,,,,CF,6,6,0,0
Central African Republic,,,2020-04,,,,,,,,,,,CF,44,50,0,0
Central African Republic,,,2020-05,,,,,,,,,,,CF,824,874,1,1
Central African Republic,,,2020-06,,,,,,,,,,,CF,2739,3613,46,47
Central African Republic,,,2020-07,,,,,,,,,,,CF,992,4605,12,59
Central African Republic,,,2020-08,,,,,,,,,,,CF,95,4700,2,61
Central African Republic,,,2020-09,,,,,,,,,,,CF,129,4829,1,62
Central African Republic,,,2020-10,,,,,,,,,,,CF,37,4866,0,62
Central African Republic,,,2020-11,,,,,,,,,,,CF,47,4913,1,63
Central African Republic,,,2020-12,,,,,,,,,,,CF,50,4963,0,63
Central African Republic,,,2021-01,,,,,,,,,,,CF,18,4981,0,63
Central African Republic,,,2021-02,,,,,,,,,,,CF,16,4997,0,63
Central African Republic,,,2021-03,,,,,,,,,,,CF,164,5161,4,67
Central African Republic,,,2021-04,,,,,,,,,,,CF,1250,6411,21,88
Chad,,,2020-01,,,,,,,,,,,TD,0,0,0,0
Chad,,,2020-02,,,,,,,,,,,TD,0,0,0,0
Chad,,,2020-03,,,,,,,,,,,TD,5,5,0,0
Chad,,,2020-04,,,,,,,,,,,TD,47,52,2,2
Chad,,,2020-05,,,,,,,,,,,TD,707,759,63,65
Chad,,,2020-06,,,,,,,,,,,TD,107,866,9,74
Chad,,,2020-07,,,,,,,,,,,TD,69,935,1,75
Chad,,,2020-08,,,,,,,,,,,TD,77,1012,2,77
Chad,,,2020-09,,,,,,,,,,,TD,181,1193,8,85
Chad,,,2020-10,,,,,,,,,,,TD,290,1483,13,98
Chad,,,2020-11,,,,,,,,,,,TD,199,1682,3,101
Chad,,,2020-12,,,,,,,,,,,TD,395,2077,3,104
Chad,,,2021-01,,,,,,,,,,,TD,1270,3347,14,118
Chad,,,2021-02,,,,,,,,,,,TD,626,3973,22,140
Chad,,,2021-03,,,,,,,,,,,TD,550,4523,24,164
Chad,,,2021-04,,,,,,,,,,,TD,287,4810,6,170
Chad,,,2021-05,,,,,,,,,,,TD,119,4929,3,173
Chad,,,2022-03,,,,,,,,,,,TD,21,7269,0,190
Chile,,,2020-01,,,,,,,,,,,CL,0,0,0,0
Chile,,,2020-02,,,,,,,,,,,CL,1,1,0,0
Chile,,,2020-03,,,,,,,,,,,CL,2448,2449,8,8
Chile,,,2020-04,,,,,,,,,,,CL,12686,15135,208,216
Chile,,,2020-05,,,,,,,,,,,CL,79723,94858,781,997
Chile,,,2020-06,,,,,,,,,,,CL,181141,275999,4578,5575
Chile,,,2020-07,,,,,,,,,,,CL,77537,353536,3802,9377
Chile,,,2020-08,,,,,,,,,,,CL,56438,409974,1867,11244
Chile,,,2020-09,,,,,,,,,,,CL,51326,461300,1481,12725
Chile,,,2020-10,,,,,,,,,,,CL,47271,508571,1433,14158
Chile,,,2020-11,,,,,,,,,,,CL,41859,550430,1198,15356
China,,,2020-01,,,,,,,,,,,CN,9720,9720,213,213
China,,,2020-02,,,,,,,,,,,CN,69669,79389,2625,2838
China,,,2020-03,,,,,,,,,,,CN,3156,82545,476,3314
China,,,2020-04,,,,,,,,,,,CN,1828,84373,1329,4643
China,,,2020-05,,,,,,,,,,,CN,197,84570,2,4645
China,,,2020-06,,,,,,,,,,,CN,657,85227,3,4648
China,,,2020-07,,,,,,,,,,,CN,2729,87956,18,4666
China,,,2020-08,,,,,,,,,,,CN,2427,90383,63,4729
China,,,2020-09,,,,,,,,,,,CN,658,91041,17,4746
China,,,2020-10,,,,,,,,,,,CN,852,91893,0,4746
China,,,2020-11,,,,,,,,,,,CN,1572,93465,4,4750
Colombia,,,2020-01,,,,,,,,,,,CO,0,0,0,0
Colombia,,,2020-02,,,,,,,,,,,CO,0,0,0,0
Colombia,,,2020-03,,,,,,,,,,,CO,702,702,10,10
Colombia,,,2020-04,,,,,,,,,,,CO,5247,5949,259,269
Colombia,,,2020-05,,,,,,,,,,,CO,20739,26688,584,853
Colombia,,,2020-06,,,,,,,,,,,CO,65081,91769,2253,3106
Colombia,,,2020-07,,,,,,,,,,,CO,184286,276055,6348,9454
Colombia,,,2020-08,,,,,,,,,,,CO,323859,599914,9610,19064
Colombia,,,2020-09,,,,,,,,,,,CO,218289,818203,6577,25641
Colombia,,,2020-10,,,,,,,,,,,CO,234919,1053122,5285,30926
Colombia,,,2020-11,,,,,,,,,,,CO,246491,1299613,5475,36401
Colombia,,,2020-12,,,,,,,,,,,CO,315209,1614822,6219,42620
Colombia,,,2021-01,,,,,,,,,,,CO,462811,2077633,10664,53284
Comoros,,,2020-01,,,,,,,,,,,KM,0,0,0,0
Comoros,,,2020-02,,,,,,,,,,,KM,0,0,0,0
Comoros,,,2020-03,,,,,,,,,,,KM,0,0,0,0
Comoros,,,2020-04,,,,,,,,,,,KM,0,0,0,0
Comoros,,,2020-05,,,,,,,,,,,KM,43,43,2,2
Comoros,,,2020-06,,,,,,,,,,,KM,250,293,5,7
Comoros,,,2020-07,,,,,,,,,,,KM,89,382,0,7
Comoros,,,2020-08,,,,,,,,,,,KM,41,423,0,7
Comoros,,,2020-09,,,,,,,,,,,KM,55,478,0,7
Comoros,,,2020-10,,,,,,,,,,,KM,52,530,0,7
Comoros,,,2020-11,,,,,,,,,,,KM,80,610,0,7
Comoros,,,2020-12,,,,,,,,,,,KM,155,765,2,9
Comoros,,,2021-01,,,,,,,,,,,KM,1953,2718,81,90
Comoros,,,2021-02,,,,,,,,,,,KM,853,3571,54,144
Comoros,,,2021-03,,,,,,,,,,,KM,125,3696,2,146
Congo,,,2020-01,,,,,,,,,,,CG,0,0,0,0
Congo,,,2020-02,,,,,,,,,,,CG,0,0,0,0
Congo,,,2020-03,,,,,,,,,,,CG,19,19,0,0
Congo,,,2020-04,,,,,,,,,,,CG,201,220,9,9
Congo,,,2020-05,,,,,,,,,,,CG,367,587,10,19
Congo,,,2020-06,,,,,,,,,,,CG,658,1245,21,40
Congo,,,2020-07,,,,,,,,,,,CG,2131,3376,16,56
Congo,,,2020-08,,,,,,,,,,,CG,603,3979,22,78
Congo,,,2020-09,,,,,,,,,,,CG,1110,5089,11,89
Congo,,,2020-10,,,,,,,,,,,CG,201,5290,3,92
Congo,,,2020-11,,,,,,,,,,,CG,484,5774,2,94
Congo,,,2020-12,,,,,,,,,,,CG,426,6200,6,100
Congo,,,2021-01,,,,,,,,,,,CG,1687,7887,17,117
Congo,,,2021-02,,,,,,,,,,,CG,933,8820,11,128
Congo,,,2021-03,,,,,,,,,,,CG,861,9681,7,135
Congo,,,2022-03,,,,,,,,,,,CG,39,24059,5,383
Cook Islands,,,2020-01,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-02,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-03,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-04,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-05,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-06,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-07,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-08,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-09,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-10,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-11,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2020-12,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2021-01,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2021-02,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2021-03,,,,,,,,,,,CK,0,0,0,0
Cook Islands,,,2021-04,,,,,,,,,,,CK,0,0,0,0
Costa Rica,,,2020-01,,,,,,,,,,,CR,0,0,0,0
Costa Rica,,,2020-02,,,,,,,,,,,CR,0,0,0,0
Costa Rica,,,2020-03,,,,,,,,,,,CR,314,314,2,2
Costa Rica,,,2020-04,,,,,,,,,,,CR,391,705,4,6
Costa Rica,,,2020-05,,,,,,,,,,,CR,317,1022,4,10
Costa Rica,,,2020-06,,,,,,,,,,,CR,2108,3130,5,15
Costa Rica,,,2020-07,,,,,,,,,,,CR,13670,16800,118,133
Costa Rica,,,2020-08,,,,,,,,,,,CR,22899,39699,285,418
Costa Rica,,,2020-09,,,,,,,,,,,CR,34015,73714,443,861
Costa Rica,,,2020-10,,,,,,,,,,,CR,33856,107570,496,1357
Costa Rica,,,2020-11,,,,,,,,,,,CR,30678,138248,343,1700
Costa Rica,,,2022-03,,,,,,,,,,,CR,22719,827346,189,8202
Croatia,,,2020-01,,,,,,,,,,,HR,0,0,0,0
Croatia,,,2020-02,,,,,,,,,,,HR,5,5,0,0
Croatia,,,2020-03,,,,,,,,,,,HR,785,790,6,6
Croatia,,,2020-04,,,,,,,,,,,HR,1272,2062,61,67
Croatia,,,2020-05,,,,,,,,,,,HR,184,2246,36,103
Croatia,,,2020-06,,,,,,,,,,,HR,479,2725,4,107
Croatia,,,2020-07,,,,,,,,,,,HR,2346,5071,37,144
Croatia,,,2020-08,,,,,,,,,,,HR,5052,10123,40,184
Croatia,,,2020-09,,,,,,,,,,,HR,6257,16380,91,275
Croatia,,,2020-10,,,,,,,,,,,HR,30167,46547,256,531
Croatia,,,2020-11,,,,,,,,,,,HR,80065,126612,1181,1712
Cuba,,,2020-01,,,,,,,,,,,CU,0,0,0,0
Cuba,,,2020-02,,,,,,,,,,,CU,0,0,0,0
Cuba,,,2020-03,,,,,,,,,,,CU,170,170,4,4
Cuba,,,2020-04,,,,,,,,,,,CU,1297,1467,54,58
Cuba,,,2020-05,,,,,,,,,,,CU,558,2025,25,83
Cuba,,,2020-06,,,,,,,,,,,CU,315,2340,3,86
Cuba,,,2020-07,,,,,,,,,,,CU,257,2597,1,87
Cuba,,,2020-08,,,,,,,,,,,CU,1376,3973,7,94
Cuba,,,2020-09,,,,,,,,,,,CU,1558,5531,28,122
Cuba,,,2020-10,,,,,,,,,,,CU,1270,6801,6,128
Cuba,,,2020-11,,,,,,,,,,,CU,1432,8233,6,134
Cuba,,,2020-12,,,,,,,,,,,CU,3454,11687,11,145
Cuba,,,2021-01,,,,,,,,,,,CU,13987,25674,68,213
Cuba,,,2021-02,,,,,,,,,,,CU,23487,49161,105,318
Cuba,,,2021-03,,,,,,,,,,,CU,25051,74212,103,421
Cuba,,,2021-04,,,,,,,,,,,CU,31449,105661,211,632
Curaçao,,,2020-01,,,,,,,,,,,CW,0,0,0,0
Curaçao,,,2020-02,,,,,,,,,,,CW,0,0,0,0
Curaçao,,,2020-03,,,,,,,,,,,CW,11,11,1,1
Curaçao,,,2020-04,,,,,,,,,,,CW,5,16,0,1
Curaçao,,,2020-05,,,,,,,,,,,CW,4,20,0,1
Curaçao,,,2020-06,,,,,,,,,,,CW,4,24,0,1
Curaçao,,,2020-07,,,,,,,,,,,CW,5,29,0,1
Curaçao,,,2020-08,,,,,,,,,,,CW,26,55,0,1
Curaçao,,,2020-09,,,,,,,,,,,CW,309,364,0,1
Curaçao,,,2020-10,,,,,,,,,,,CW,580,944,0,1
Curaçao,,,2020-11,,,,,,,,,,,CW,1102,2046,2,3
Curaçao,,,2020-12,,,,,,,,,,,CW,2133,4179,11,14
Curaçao,,,2021-01,,,,,,,,,,,CW,395,4574,6,20
Curaçao,,,2021-02,,,,,,,,,,,CW,134,4708,2,22
Curaçao,,,2021-03,,,,,,,,,,,CW,3032,7740,11,33
Curaçao,,,2021-04,,,,,,,,,,,CW,4423,12163,75,108
Curaçao,,,2021-05,,,,,,,,,,,CW,108,12271,14,122
Curaçao,,,2021-06,,,,,,,,,,,CW,61,12332,4,126
Curaçao,,,2021-07,,,,,,,,,,,CW,1161,13493,0,126
Curaçao,,,2021-08,,,,,,,,,,,CW,1755,15248,17,143
Curaçao,,,2021-09,,,,,,,,,,,CW,1180,16428,19,162
Curaçao,,,2021-10,,,,,,,,,,,CW,625,17053,12,174
Curaçao,,,2021-11,,,,,,,,,,,CW,344,17397,4,178
Curaçao,,,2021-12,,,,,,,,,,,CW,2802,20199,9,187
Curaçao,,,2022-01,,,,,,,,,,,CW,16523,36722,38,225
Curaçao,,,2022-02,,,,,,,,,,,CW,2145,38867,36,261
Curaçao,,,2022-03,,,,,,,,,,,CW,693,39560,4,265
Cyprus,,,2020-01,,,,,,,,,,,CY,0,0,0,0
Cyprus,,,2020-02,,,,,,,,,,,CY,0,0,0,0
Cyprus,,,2020-03,,,,,,,,,,,CY,230,230,7,7
Cyprus,,,2020-04,,,,,,,,,,,CY,613,843,8,15
Cyprus,,,2020-05,,,,,,,,,,,CY,100,943,2,17
Cyprus,,,2020-06,,,,,,,,,,,CY,53,996,2,19
Cyprus,,,2020-07,,,,,,,,,,,CY,88,1084,0,19
Cyprus,,,2020-08,,,,,,,,,,,CY,403,1487,2,21
Cyprus,,,2020-09,,,,,,,,,,,CY,256,1743,1,22
Cyprus,,,2020-10,,,,,,,,,,,CY,2474,4217,3,25
Cyprus,,,2020-11,,,,,,,,,,,CY,6166,10383,23,48
Cyprus,,,2020-12,,,,,,,,,,,CY,11964,22347,74,122
Cyprus,,,2022-03,,,,,,,,,,,CY,48680,367743,48,905
Czechia,,,2020-01,,,,,,,,,,,CZ,0,0,0,0
Czechia,,,2020-02,,,,,,,,,,,CZ,0,0,0,0
Czechia,,,2020-03,,,,,,,,,,,CZ,3010,3010,28,28
Czechia,,,2020-04,,,,,,,,,,,CZ,4584,7594,206,234
Czechia,,,2020-05,,,,,,,,,,,CZ,1685,9279,84,318
Czechia,,,2020-06,,,,,,,,,,,CZ,2591,11870,28,346
Czechia,,,2020-07,,,,,,,,,,,CZ,4512,16382,34,380
Czechia,,,2020-08,,,,,,,,,,,CZ,8040,24422,46,426
Czechia,,,2020-09,,,,,,,,,,,CZ,43468,67890,233,659
Czechia,,,2020-10,,,,,,,,,,,CZ,255844,323734,2752,3411
Czechia,,,2020-11,,,,,,,,,,,CZ,196078,519812,5072,8483
Côte d’Ivoire,,,2020-01,,,,,,,,,,,CI,0,0,0,0
Côte d’Ivoire,,,2020-02,,,,,,,,,,,CI,0,0,0,0
Côte d’Ivoire,,,2020-03,,,,,,,,,,,CI,169,169,0,0
Côte d’Ivoire,,,2020-04,,,,,,,,,,,CI,1069,1238,14,14
Côte d’Ivoire,,,2020-05,,,,,,,,,,,CI,1561,2799,19,33
Côte d’Ivoire,,,2020-06,,,,,,,,,,,CI,6302,9101,33,66
Côte d’Ivoire,,,2020-07,,,,,,,,,,,CI,6877,15978,34,100
Côte d’Ivoire,,,2020-08,,,,,,,,,,,CI,1970,17948,15,115
Côte d’Ivoire,,,2020-09,,,,,,,,,,,CI,1721,19669,5,120
Côte d’Ivoire,,,2020-10,,,,,,,,,,,CI,959,20628,4,124
Côte d’Ivoire,,,2020-11,,,,,,,,,,,CI,682,21310,7,131
Côte d’Ivoire,,,2020-12,,,,,,,,,,,CI,940,22250,6,137
Côte d’Ivoire,,,2021-01,,,,,,,,,,,CI,5928,28178,15,152
Côte d’Ivoire,,,2021-02,,,,,,,,,,,CI,4453,32631,40,192
Côte d’Ivoire,,,2021-03,,,,,,,,,,,CI,10911,43542,50,242
Côte d’Ivoire,,,2021-04,,,,,,,,,,,CI,2456,45998,44,286
Côte d’Ivoire,,,2021-05,,,,,,,,,,,CI,1197,47195,15,301
Côte d’Ivoire,,,2021-06,,,,,,,,,,,CI,1047,48242,12,313
Côte d’Ivoire,,,2021-07,,,,,,,,,,,CI,1762,50004,15,328
Côte d’Ivoire,,,2021-08,,,,,,,,,,,CI,5104,55108,102,430
Côte d’Ivoire,,,2021-09,,,,,,,,,,,CI,5030,60138,191,621
Côte d’Ivoire,,,2021-10,,,,,,,,,,,CI,1154,61292,74,695
