country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million
Kyrgyzstan,6542426,KGZ,2021-11,"Sinopharm/Beijing, Sputnik V",2021768.0,1120234.0,895200.0,260690.0,283092.0,30.5,16.9,13.51,42710.0
Kyrgyzstan,6542426,KGZ,2021-12,"Sinopharm/Beijing, Sputnik V",2255224.0,1231313.0,990973.0,175190.0,244676.0,34.02,18.58,14.95,36914.0
Kyrgyzstan,6542426,KGZ,2022-01,"Sinopharm/Beijing, Sputnik V",2498929.0,1334980.0,0.0,222981.0,232814.0,37.7,20.14,0.0,35126.0
Kyrgyzstan,6542426,KGZ,2022-02,"Sinopharm/Beijing, Sputnik V",2739073.0,1441985.0,1163693.0,240144.0,241408.0,41.32,21.75,17.56,36420.0
Kyrgyzstan,6542426,KGZ,2022-03,"Sinopharm/Beijing, Sputnik V",2782907.0,1456004.0,1183841.0,43834.0,57554.0,41.98,21.97,17.86,8683.0
Laos,7293542,LAO,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",40732.0,40732.0,0.0,0.0,47558.0,0.55,0.55,0.0,6440.0
Laos,7293542,LAO,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",184387.0,126072.0,58315.0,10505.0,136519.0,2.5,1.71,0.79,18495.0
Laos,7293542,LAO,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",865694.0,638377.0,227317.0,124622.0,584367.0,11.73,8.65,3.08,79187.0
Laos,7293542,LAO,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",1416267.0,886238.0,530029.0,429899.0,609182.0,19.19,12.01,7.18,82550.0
Laos,7293542,LAO,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",2050711.0,1179668.0,988156.0,21515.0,583918.0,27.79,15.99,13.39,79129.0
Laos,7293542,LAO,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",4238543.0,2443845.0,1794698.0,1059878.0,2117665.0,57.44,33.12,24.32,286976.0
Laos,7293542,LAO,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",4402770.0,2983763.0,2080368.0,144416.0,663736.0,59.66,40.43,28.19,89948.0
Laos,7293542,LAO,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",0.0,3251958.0,2776646.0,0.0,574616.0,0.0,44.07,37.63,77872.0
Laos,7293542,LAO,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",5830021.0,3744740.0,3099003.0,0.0,623270.0,79.0,50.75,42.0,84464.0
Laos,7293542,LAO,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",0.0,0.0,0.0,0.0,1095354.0,0.0,0.0,0.0,148428.0
Laos,7293542,LAO,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",7808722.0,4653477.0,3835288.0,0.0,1222492.0,105.82,63.06,51.97,165659.0
Laos,7293542,LAO,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",9215226.0,4909112.0,4306114.0,11615.0,868306.0,124.88,66.52,58.35,117666.0
Laos,7293542,LAO,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",9454997.0,5094724.0,4360273.0,0.0,199017.0,128.13,69.04,59.09,26970.0
Latvia,1882408,LVA,2020-12,"Johnson&Johnson, Moderna, Pfizer/BioNTech",2332.0,2331.0,1.0,2321.0,983.0,0.12,0.12,0.0,531.0
Latvia,1882408,LVA,2021-01,"Johnson&Johnson, Moderna, Pfizer/BioNTech",24224.0,17439.0,6784.0,21892.0,21448.0,1.3,0.93,0.36,11489.0
Latvia,1882408,LVA,2021-02,"Johnson&Johnson, Moderna, Pfizer/BioNTech",63865.0,46570.0,17295.0,39641.0,35535.0,3.42,2.49,0.93,19034.0
Latvia,1882408,LVA,2021-03,"Johnson&Johnson, Moderna, Pfizer/BioNTech",142995.0,118227.0,24781.0,79130.0,74383.0,7.66,6.33,1.33,39845.0
Latvia,1882408,LVA,2021-04,"Johnson&Johnson, Moderna, Pfizer/BioNTech",322472.0,267441.0,55396.0,179477.0,156681.0,17.27,14.33,2.97,83928.0
Latvia,1882408,LVA,2021-05,"Johnson&Johnson, Moderna, Pfizer/BioNTech",765283.0,508328.0,275948.0,442811.0,435213.0,40.99,27.23,14.78,233117.0
Latvia,1882408,LVA,2021-06,"Johnson&Johnson, Moderna, Pfizer/BioNTech",1121138.0,624578.0,550982.0,355855.0,362702.0,60.05,33.45,29.51,194275.0
Latvia,1882408,LVA,2021-07,"Johnson&Johnson, Moderna, Pfizer/BioNTech",1321694.0,735320.0,682968.0,200556.0,217698.0,70.79,39.39,36.58,116606.0
Latvia,1882408,LVA,2021-08,"Johnson&Johnson, Moderna, Pfizer/BioNTech",1477215.0,826309.0,760775.0,155521.0,158041.0,79.13,44.26,40.75,84652.0
Latvia,1882408,LVA,2021-09,"Johnson&Johnson, Moderna, Pfizer/BioNTech",1637902.0,915798.0,855486.0,160687.0,154559.0,87.73,49.05,45.82,82790.0
Latvia,1882408,LVA,2021-10,"Johnson&Johnson, Moderna, Pfizer/BioNTech",1959960.0,1162196.0,1014672.0,322058.0,312385.0,104.98,62.25,54.35,167325.0
Latvia,1882408,LVA,2021-11,"Johnson&Johnson, Moderna, Pfizer/BioNTech",2274816.0,1277243.0,1192104.0,314856.0,318445.0,121.85,68.41,63.85,170571.0
Latvia,1882408,LVA,2021-12,"Johnson&Johnson, Moderna, Pfizer/BioNTech",2556176.0,1314682.0,1262503.0,281360.0,287334.0,136.92,70.42,67.62,153907.0
Latvia,1882408,LVA,2022-01,"Johnson&Johnson, Moderna, Pfizer/BioNTech",2788495.0,1337602.0,1287880.0,232319.0,241045.0,149.36,71.65,68.98,129115.0
Latvia,1882408,LVA,2022-02,"Johnson&Johnson, Moderna, Pfizer/BioNTech",2853505.0,1342163.0,1298908.0,65010.0,73562.0,152.84,71.89,69.57,39402.0
Latvia,1882408,LVA,2022-03,"Johnson&Johnson, Moderna, Pfizer/BioNTech",2859927.0,1342593.0,1299881.0,6422.0,7874.0,153.19,71.91,69.63,4218.0
Lebanon,6819976,LBN,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",40593.0,0.0,0.0,40593.0,31966.0,0.6,0.0,0.0,4722.0
Lebanon,6819976,LBN,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",216286.0,133294.0,82992.0,166856.0,162055.0,3.2,1.97,1.23,23939.0
Lebanon,6819976,LBN,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",461726.0,293260.0,168466.0,176321.0,246095.0,6.82,4.33,2.49,36356.0
Lebanon,6819976,LBN,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",774435.0,521645.0,252790.0,241346.0,295226.0,11.44,7.71,3.73,43614.0
Lebanon,6819976,LBN,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1349156.0,909523.0,439633.0,529885.0,537005.0,19.93,13.44,6.49,79332.0
Lebanon,6819976,LBN,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1946891.0,1113441.0,833450.0,597735.0,621499.0,28.76,16.45,12.31,91817.0
Lebanon,6819976,LBN,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2457930.0,1367317.0,1090613.0,478437.0,517984.0,36.31,20.2,16.11,76522.0
Lebanon,6819976,LBN,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2914325.0,1609654.0,1304671.0,456395.0,440766.0,43.05,23.78,19.27,65116.0
Lebanon,6819976,LBN,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3293076.0,1765154.0,1521801.0,275333.0,426781.0,48.65,26.08,22.48,63048.0
Lebanon,6819976,LBN,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3601289.0,1915051.0,1686238.0,288006.0,292365.0,53.2,28.29,24.91,43189.0
Lebanon,6819976,LBN,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",4379487.0,2252750.0,1831322.0,693359.0,758732.0,64.7,33.28,27.05,112088.0
Lebanon,6819976,LBN,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",4902087.0,2438034.0,2019153.0,522600.0,533618.0,72.42,36.02,29.83,78831.0
Lebanon,6819976,LBN,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",5176128.0,2491955.0,2156594.0,274041.0,292602.0,76.47,36.81,31.86,43227.0
Lebanon,6819976,LBN,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",5209293.0,2499496.0,2170547.0,33165.0,43453.0,76.96,36.92,32.07,6418.0
Lesotho,2145194,LSO,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",0.0,0.0,0.0,0.0,9020.0,0.0,0.0,0.0,4180.0
Lesotho,2145194,LSO,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",16000.0,16000.0,0.0,0.0,14860.0,0.74,0.74,0.0,6882.0
Lesotho,2145194,LSO,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",36759.0,36637.0,122.0,0.0,17151.0,1.7,1.7,0.01,7933.0
Lesotho,2145194,LSO,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",0.0,0.0,0.0,0.0,13050.0,0.0,0.0,0.0,6030.0
Lesotho,2145194,LSO,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",72948.0,36637.0,19685.0,0.0,22200.0,3.38,1.7,0.91,10283.0
Lesotho,2145194,LSO,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",201795.0,71597.0,32181.0,0.0,103649.0,9.35,3.32,1.49,48004.0
Lesotho,2145194,LSO,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",359980.0,324686.0,316384.0,0.0,175178.0,16.67,15.04,14.65,81132.0
Lesotho,2145194,LSO,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",383341.0,347836.0,339506.0,0.0,140498.0,17.75,16.11,15.72,65071.0
Lesotho,2145194,LSO,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",617671.0,581857.0,572287.0,0.0,132008.0,28.61,26.95,26.51,61139.0
Lesotho,2145194,LSO,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",857925.0,782175.0,727528.0,0.0,197617.0,39.74,36.23,33.7,91531.0
Lesotho,2145194,LSO,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",0.0,0.0,0.0,0.0,33965.0,0.0,0.0,0.0,15732.0
Lesotho,2145194,LSO,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",857925.0,782175.0,727528.0,0.0,40490.0,39.74,36.23,33.7,18752.0
Lesotho,2145194,LSO,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",926760.0,782175.0,727528.0,0.0,16196.0,42.92,36.23,33.7,7500.0
Liberia,5077411,LBR,2021-05,Oxford/AstraZeneca,56144.0,56144.0,0.0,0.0,24677.0,1.08,1.08,0.0,4763.0
Liberia,5077411,LBR,2021-06,Oxford/AstraZeneca,82212.0,79670.0,2542.0,1847.0,24533.0,1.59,1.54,0.05,4736.0
Liberia,5077411,LBR,2021-07,Oxford/AstraZeneca,0.0,0.0,0.0,0.0,5361.0,0.0,0.0,0.0,1034.0
Liberia,5077411,LBR,2021-08,Oxford/AstraZeneca,0.0,0.0,0.0,0.0,3534.0,0.0,0.0,0.0,682.0
Liberia,5077411,LBR,2021-09,Oxford/AstraZeneca,0.0,0.0,0.0,0.0,3420.0,0.0,0.0,0.0,660.0
Liberia,5077411,LBR,2021-10,Oxford/AstraZeneca,438430.0,365900.0,344837.0,8242.0,312329.0,8.46,7.06,6.66,60291.0
Liberia,5077411,LBR,2021-11,Oxford/AstraZeneca,597913.0,506647.0,476276.0,0.0,190921.0,11.54,9.78,9.19,36859.0
Liberia,5077411,LBR,2021-12,Oxford/AstraZeneca,880313.0,784838.0,755263.0,0.0,435155.0,16.99,15.15,14.58,84009.0
Liberia,5077411,LBR,2022-01,Oxford/AstraZeneca,1146910.0,1018979.0,986975.0,0.0,149091.0,22.14,19.67,19.05,28783.0
Liberia,5077411,LBR,2022-02,Oxford/AstraZeneca,1200630.0,1116709.0,1084591.0,0.0,15800.0,23.18,21.56,20.94,3050.0
Libya,6887247,LBY,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",750.0,750.0,0.0,0.0,59800.0,0.01,0.01,0.0,8593.0
Libya,6887247,LBY,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",106559.0,106559.0,0.0,0.0,172159.0,1.53,1.53,0.0,24740.0
Libya,6887247,LBY,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",379404.0,379404.0,0.0,0.0,157377.0,5.45,5.45,0.0,22616.0
Libya,6887247,LBY,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",546745.0,546745.0,0.0,0.0,186157.0,7.86,7.86,0.0,26753.0
Libya,6887247,LBY,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",1031060.0,951010.0,52050.0,33382.0,502946.0,14.82,13.67,0.75,72279.0
Libya,6887247,LBY,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",1586055.0,1381925.0,204130.0,48231.0,507245.0,22.79,19.86,2.93,72894.0
Libya,6887247,LBY,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",1988280.0,1545739.0,442541.0,0.0,345276.0,28.57,22.21,6.36,49619.0
Libya,6887247,LBY,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",2335862.0,1683548.0,652314.0,0.0,406559.0,33.57,24.19,9.37,58424.0
Libya,6887247,LBY,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",2679874.0,1854197.0,825677.0,0.0,342958.0,38.51,26.65,11.87,49284.0
Libya,6887247,LBY,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",3051024.0,2031276.0,996091.0,0.0,365455.0,43.85,29.19,14.31,52521.0
Libya,6887247,LBY,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",3324621.0,2159157.0,1092052.0,60075.0,271774.0,47.78,31.03,15.69,39056.0
Libya,6887247,LBY,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",3353611.0,2172442.0,1101751.0,11827.0,35903.0,48.19,31.22,15.83,5159.0
Liechtenstein,38147,LIE,2020-12,"Moderna, Pfizer/BioNTech",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liechtenstein,38147,LIE,2021-01,"Moderna, Pfizer/BioNTech",841.0,818.0,0.0,841.0,675.0,2.2,2.14,0.0,17644.0
Liechtenstein,38147,LIE,2021-02,"Moderna, Pfizer/BioNTech",2602.0,1863.0,817.0,1761.0,1711.0,6.8,4.87,2.14,44729.0
Liechtenstein,38147,LIE,2021-03,"Moderna, Pfizer/BioNTech",6103.0,4385.0,1974.0,3501.0,3265.0,15.95,11.46,5.16,85354.0
Liechtenstein,38147,LIE,2021-04,"Moderna, Pfizer/BioNTech",13002.0,9007.0,4350.0,6899.0,6393.0,33.99,23.55,11.37,167116.0
Liechtenstein,38147,LIE,2021-05,"Moderna, Pfizer/BioNTech",21844.0,13055.0,9202.0,8842.0,8860.0,57.1,34.13,24.06,231609.0
Liechtenstein,38147,LIE,2021-06,"Moderna, Pfizer/BioNTech",32497.0,19513.0,13474.0,10653.0,10713.0,84.95,51.01,35.22,280052.0
Liechtenstein,38147,LIE,2021-07,"Moderna, Pfizer/BioNTech",39224.0,20771.0,18982.0,6727.0,7613.0,102.54,54.3,49.62,199015.0
Liechtenstein,38147,LIE,2021-08,"Moderna, Pfizer/BioNTech",43159.0,23058.0,20644.0,3935.0,3829.0,112.82,60.28,53.97,100096.0
Liechtenstein,38147,LIE,2021-09,"Moderna, Pfizer/BioNTech",46881.0,24556.0,22986.0,3722.0,3739.0,122.55,64.19,60.09,97739.0
Liechtenstein,38147,LIE,2021-10,"Moderna, Pfizer/BioNTech",48746.0,25087.0,24455.0,1865.0,1855.0,127.43,65.58,63.93,48493.0
Liechtenstein,38147,LIE,2021-11,"Moderna, Pfizer/BioNTech",51147.0,25741.0,25053.0,2401.0,2077.0,133.7,67.29,65.49,54294.0
Liechtenstein,38147,LIE,2021-12,"Moderna, Pfizer/BioNTech",63010.0,26156.0,25602.0,11863.0,12261.0,164.71,68.37,66.93,320515.0
Liechtenstein,38147,LIE,2022-01,"Moderna, Pfizer/BioNTech",69083.0,26644.0,26042.0,6073.0,5806.0,180.59,69.65,68.08,151773.0
Liechtenstein,38147,LIE,2022-02,"Moderna, Pfizer/BioNTech",70228.0,26707.0,26354.0,1145.0,1441.0,183.58,69.81,68.89,37667.0
Liechtenstein,38147,LIE,2022-03,"Moderna, Pfizer/BioNTech",70228.0,26707.0,26354.0,0.0,0.0,183.58,69.81,68.89,0.0
Lithuania,2715340,LTU,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",9755.0,9755.0,0.0,7338.0,9955.0,0.36,0.36,0.0,3702.0
Lithuania,2715340,LTU,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",94843.0,72484.0,22359.0,85088.0,79105.0,3.53,2.69,0.83,29408.0
Lithuania,2715340,LTU,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",240938.0,166519.0,74415.0,146095.0,140268.0,8.96,6.19,2.77,52146.0
Lithuania,2715340,LTU,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",522596.0,353434.0,169148.0,281658.0,263109.0,19.43,13.14,6.29,97813.0
Lithuania,2715340,LTU,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",990797.0,690016.0,300960.0,468201.0,431242.0,36.83,25.65,11.19,160322.0
Lithuania,2715340,LTU,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1614077.0,1020087.0,611446.0,623280.0,648595.0,60.01,37.92,22.73,241124.0
Lithuania,2715340,LTU,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2246367.0,1241858.0,1053131.0,632290.0,620383.0,83.51,46.17,39.15,230639.0
Lithuania,2715340,LTU,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2583395.0,1415128.0,1249985.0,337028.0,352612.0,96.04,52.61,46.47,131090.0
Lithuania,2715340,LTU,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3000671.0,1659946.0,1515366.0,417276.0,432534.0,111.55,61.71,56.34,160800.0
Lithuania,2715340,LTU,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3227062.0,1749246.0,1646397.0,226391.0,233403.0,119.97,65.03,61.21,86770.0
Lithuania,2715340,LTU,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3396599.0,1812241.0,1725777.0,169537.0,175924.0,126.27,67.37,64.16,65400.0
Lithuania,2715340,LTU,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3705038.0,1870612.0,1783113.0,308439.0,287146.0,137.74,69.54,66.29,106747.0
Lithuania,2715340,LTU,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4131613.0,1917781.0,1832159.0,426575.0,415465.0,153.6,71.3,68.11,154455.0
Lithuania,2715340,LTU,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4414833.0,1942378.0,1861410.0,283220.0,319427.0,164.13,72.21,69.2,118754.0
Lithuania,2715340,LTU,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4450876.0,1946269.0,1870163.0,36043.0,44856.0,165.47,72.36,69.53,16678.0
Lithuania,2715340,LTU,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4454744.0,1946828.0,1870907.0,3868.0,4109.0,165.61,72.38,69.55,1528.0
Luxembourg,627704,LUX,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1251.0,1251.0,0.0,799.0,1019.0,0.2,0.2,0.0,1605.0
Luxembourg,627704,LUX,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12433.0,10752.0,1681.0,9184.0,10495.0,1.96,1.69,0.26,16530.0
Luxembourg,627704,LUX,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",37807.0,27101.0,10706.0,21980.0,24625.0,5.96,4.27,1.69,38790.0
Luxembourg,627704,LUX,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",95693.0,73151.0,22540.0,49615.0,52973.0,15.07,11.52,3.55,83445.0
Luxembourg,627704,LUX,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",196286.0,144387.0,37870.0,91289.0,96319.0,30.92,22.74,5.97,151728.0
Luxembourg,627704,LUX,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",351210.0,229701.0,0.0,134946.0,153947.0,55.32,36.18,0.0,242508.0
Luxembourg,627704,LUX,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",551943.0,341055.0,0.0,177028.0,192287.0,86.95,53.73,0.0,302904.0
Luxembourg,627704,LUX,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",710384.0,393360.0,0.0,152493.0,166565.0,111.9,61.96,0.0,262384.0
Luxembourg,627704,LUX,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",763056.0,406760.0,0.0,45428.0,62406.0,120.2,64.08,0.0,98305.0
Luxembourg,627704,LUX,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",789507.0,418594.0,0.0,26451.0,25351.0,124.37,65.94,0.0,39936.0
Luxembourg,627704,LUX,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",831766.0,433761.0,0.0,40901.0,40422.0,131.03,68.33,0.0,63676.0
Luxembourg,627704,LUX,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",914407.0,446882.0,0.0,82634.0,76452.0,144.04,70.4,0.0,120434.0
Luxembourg,627704,LUX,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1076394.0,464426.0,0.0,161987.0,156433.0,169.56,73.16,0.0,246424.0
Luxembourg,627704,LUX,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1231193.0,476110.0,0.0,149693.0,165343.0,193.95,75.0,0.0,260459.0
Luxembourg,627704,LUX,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1269439.0,479320.0,456085.0,34429.0,43867.0,199.97,75.51,71.85,69103.0
Luxembourg,627704,LUX,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1273195.0,479766.0,0.0,3756.0,3041.0,200.56,75.58,0.0,4790.0
Macao,650846,MAC,2021-02,"Pfizer/BioNTech, Sinopharm/Beijing",14426.0,0.0,0.0,3293.0,11166.0,2.19,0.0,0.0,16959.0
Macao,650846,MAC,2021-03,"Pfizer/BioNTech, Sinopharm/Beijing",51017.0,0.0,0.0,36591.0,36344.0,7.75,0.0,0.0,55200.0
Macao,650846,MAC,2021-04,"Pfizer/BioNTech, Sinopharm/Beijing",104136.0,68211.0,36062.0,53119.0,51710.0,15.82,10.36,5.48,78542.0
Macao,650846,MAC,2021-05,"Pfizer/BioNTech, Sinopharm/Beijing",173404.0,108989.0,65119.0,62720.0,65501.0,26.34,16.55,9.89,99487.0
Macao,650846,MAC,2021-06,"Pfizer/BioNTech, Sinopharm/Beijing",340645.0,235018.0,107030.0,167241.0,162277.0,51.74,35.7,16.26,246473.0
Macao,650846,MAC,2021-07,"Pfizer/BioNTech, Sinopharm/Beijing",509754.0,284657.0,226851.0,169109.0,171208.0,77.42,43.24,34.46,260036.0
Macao,650846,MAC,2021-08,"Pfizer/BioNTech, Sinopharm/Beijing",598356.0,326165.0,274109.0,26039.0,96751.0,90.88,49.54,41.63,146951.0
Macao,650846,MAC,2021-09,"Pfizer/BioNTech, Sinopharm/Beijing",672372.0,363744.0,310726.0,4883.0,70162.0,102.12,55.25,47.19,106567.0
Macao,650846,MAC,2021-10,"Pfizer/BioNTech, Sinopharm/Beijing",790170.0,451006.0,343230.0,4622.0,135668.0,120.02,68.5,52.13,206060.0
Macao,650846,MAC,2021-11,"Pfizer/BioNTech, Sinopharm/Beijing",918971.0,484255.0,435527.0,6352.0,109927.0,139.58,73.55,66.15,166965.0
Macao,650846,MAC,2021-12,"Pfizer/BioNTech, Sinopharm/Beijing",972604.0,493104.0,461609.0,17334.0,59795.0,147.72,74.9,70.11,90822.0
