country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths,%deaths,%cases
Armenia,ARM,2022-01,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",1883413,1032249,842213,0,231142,63.45,34.78,28.38,77875,Asia,2968128,22865,367795,81,8053,0.271315792,12.39148042
Armenia,ARM,2022-02,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",2031732,1087524,920978,0,148577,68.45,36.64,31.03,50060,Asia,2968128,52037,419832,408,8461,0.28506183,14.14467301
Aruba,ABW,2021-03,Pfizer/BioNTech,25766,15600,10166,0,2556,24.04,14.55,9.48,23844,North America,107195,1552,9443,13,86,0.080227623,8.809179533
Aruba,ABW,2021-04,Pfizer/BioNTech,76865,54306,22559,32484,49393,71.71,50.66,21.04,460774,North America,107195,1195,10638,13,99,0.092355054,9.923970334
Aruba,ABW,2021-05,Pfizer/BioNTech,114154,63113,51041,32613,39008,106.49,58.88,47.62,363898,North America,107195,347,10985,8,107,0.099818089,10.24767946
Aruba,ABW,2021-06,Pfizer/BioNTech,127256,67827,59429,12377,12931,118.71,63.27,55.44,120630,North America,107195,153,11138,0,107,0.099818089,10.39041
Aruba,ABW,2021-07,Pfizer/BioNTech,138509,72793,65716,9009,11136,129.21,67.91,61.31,103886,North America,107195,592,11730,3,110,0.102616727,10.94267457
Aruba,ABW,2021-08,Pfizer/BioNTech,148225,78669,69556,6486,10505,138.28,73.39,64.89,98000,North America,107195,2846,14576,36,146,0.136200382,13.59764914
Aruba,ABW,2021-09,Pfizer/BioNTech,156179,81374,74805,7158,8360,145.7,75.91,69.78,77989,North America,107195,924,15500,20,166,0.154857969,14.45962965
Aruba,ABW,2021-10,Pfizer/BioNTech,159406,82650,76756,2639,3437,148.71,77.1,71.6,32063,North America,107195,425,15925,5,171,0.159522366,14.85610336
Aruba,ABW,2021-11,Pfizer/BioNTech,161643,83640,78003,1775,2338,150.79,78.03,72.77,21810,North America,107195,429,16354,3,174,0.162321004,15.2563086
Aruba,ABW,2021-12,Pfizer/BioNTech,163759,84751,79008,1328,2004,152.77,79.06,73.7,18691,North America,107195,4107,20461,7,181,0.168851159,19.08764401
Aruba,ABW,2022-01,Pfizer/BioNTech,166440,86627,79813,2050,2712,155.27,80.81,74.46,25300,North America,107195,12539,33000,12,193,0.180045711,30.78501796
Aruba,ABW,2022-02,Pfizer/BioNTech,167820,87378,80442,1180,1495,156.56,81.51,75.04,13943,North America,107195,684,33684,18,211,0.196837539,31.42310742
Aruba,ABW,2022-03,Pfizer/BioNTech,168093,87511,80582,186,214,156.81,81.64,75.17,1997,North America,107195,245,33929,1,212,0.197770418,31.65166286
Australia,AUS,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",34630,34618,12,34610,33876,0.13,0.13,0,1315,Oceania,25788217,160,28978,0,909,0.003524866,0.112369149
Australia,AUS,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",744330,671606,72724,709700,556918,2.89,2.6,0.28,21598,Oceania,25788217,344,29322,0,909,0.003524866,0.113703092
Australia,AUS,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2234844,1976315,258529,1490514,1478905,8.67,7.66,1,57347,Oceania,25788217,489,29811,1,910,0.003528743,0.115599306
Australia,AUS,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4362739,3856485,506254,1910147,2044108,16.92,14.95,1.96,79263,Oceania,25788217,307,30118,0,910,0.003528743,0.116789773
Australia,AUS,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",7742536,6109102,1633434,3153506,3325597,30.02,23.69,6.33,128956,Oceania,25788217,525,30643,0,910,0.003528743,0.118825586
Australia,AUS,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12334071,8407015,3927056,4591535,4357441,47.83,32.6,15.23,168969,Oceania,25788217,3740,34383,15,924,0.003583032,0.133328334
Australia,AUS,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19663122,12293802,7369320,7329051,7076785,76.25,47.67,28.58,274420,Oceania,25788217,20710,55093,89,1012,0.003924273,0.213636329
Australia,AUS,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",28035888,16649549,11386339,8372766,8272203,108.72,64.56,44.15,320774,Oceania,25788217,52088,107181,299,1311,0.005083717,0.415620048
Australia,AUS,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",35603091,19052562,16529442,7567203,7985714,138.06,73.88,64.1,309666,Oceania,25788217,64849,172030,432,1743,0.006758901,0.667087608
Australia,AUS,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39282954,20025197,18808812,3679863,3931646,152.33,77.65,72.94,152459,Oceania,25788217,39625,211655,268,2011,0.007798135,0.820743055
Australia,AUS,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42580539,20444346,19755837,3297585,3285906,165.12,79.28,76.61,127420,Oceania,25788217,213841,425496,242,2253,0.008736548,1.649962849
Australia,AUS,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49866290,21683520,20211402,7285751,6914955,193.37,84.08,78.37,268144,Oceania,25788217,2181746,2607242,1582,3835,0.014871133,10.11020653
Australia,AUS,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54065507,22055898,20483240,4199217,4561982,209.65,85.53,79.43,176903,Oceania,25788217,657205,3235017,1375,5210,0.020203025,12.54455475
Australia,AUS,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54492395,22093332,20524493,426888,558116,211.31,85.67,79.59,21642,Oceania,25788217,1212425,4447442,749,5959,0.023107453,17.24602364
Austria,AUT,2021-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",264754,242114,22633,0,265756,2.93,2.68,0.25,29392,Europe,9043072,53583,414398,1499,7721,0.085380278,4.582491437
Austria,AUT,2021-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",712429,460249,252132,0,435931,7.88,5.09,2.79,48210,Europe,9043072,45042,459440,840,8561,0.094669157,5.080574389
Austria,AUT,2021-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1630863,1190897,439940,0,998120,18.03,13.17,4.86,110373,Europe,9043072,86789,546229,778,9339,0.103272428,6.040303561
Austria,AUT,2021-04,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",3302096,2414034,888440,0,1453097,36.52,26.69,9.82,160685,Europe,9043072,72641,618870,866,10205,0.11284882,6.843581473
Austria,AUT,2021-05,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",5222559,3693418,1567975,0,2085793,57.75,40.84,17.34,230651,Europe,9043072,25945,644815,398,10603,0.117249979,7.130486189
Austria,AUT,2021-06,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",7656201,4768824,2994020,0,2600958,84.66,52.73,33.11,287618,Europe,9043072,5597,650412,101,10702,0.118344739,7.192378873
Austria,AUT,2021-07,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",9885721,5378674,4712507,0,1961864,109.32,59.48,52.11,216946,Europe,9043072,8644,659056,35,10737,0.118731776,7.287965859
Austria,AUT,2021-08,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10583765,5565688,5275650,0,799683,117.04,61.55,58.34,88434,Europe,9043072,29249,688305,45,10782,0.119229395,7.611406832
Austria,AUT,2021-09,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10983700,5781334,5469785,0,435692,121.46,63.93,60.49,48179,Europe,9043072,54790,743095,237,11009,0.121739604,8.217285011
Austria,AUT,2021-10,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",11668453,5978629,5670635,0,623071,129.03,66.11,62.71,68902,Europe,9043072,87886,830981,348,11357,0.125587853,9.189145016
Austria,AUT,2021-11,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",13902053,6396105,5872349,0,2354114,153.73,70.73,64.94,260322,Europe,9043072,329014,1159995,1135,12492,0.138138898,12.82744404
Austria,AUT,2021-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",16559997,6660777,6280062,0,2452007,183.12,73.66,69.45,271148,Europe,9043072,118624,1278619,1241,13733,0.151862111,14.13921066
Austria,AUT,2022-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",17624802,6770763,6479647,0,1163978,194.9,74.87,71.65,128715,Europe,9043072,576959,1855578,370,14103,0.155953641,20.51933237
Austria,AUT,2022-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18026389,6799555,6563686,0,400535,199.34,75.19,72.58,44292,Europe,9043072,824164,2679742,706,14809,0.163760722,29.63309371
Austria,AUT,2022-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18060574,6803599,6572038,0,20361,199.72,75.24,72.67,2251,Europe,9043072,1090670,3770412,955,15764,0.174321293,41.69392879
Azerbaijan,AZE,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",0,0,0,0,45500,0,0,0,4452,Asia,10223344,11519,230219,491,3132,0.030635768,2.25189527
Azerbaijan,AZE,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",65000,65000,0,0,217899,0.64,0.64,0,21311,Asia,10223344,4318,234537,88,3220,0.031496544,2.29413194
Azerbaijan,AZE,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",510420,510420,0,42090,379664,4.99,4.99,0,37143,Asia,10223344,27176,261713,347,3567,0.034890736,2.559954942
Azerbaijan,AZE,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1488218,966132,522086,631855,811774,14.56,9.45,5.11,79405,Asia,10223344,57396,319109,950,4517,0.044183195,3.121375941
Azerbaijan,AZE,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",2253216,1352958,900258,705985,707417,22.04,13.23,8.81,69198,Asia,10223344,14847,333956,396,4913,0.048056683,3.266602395
Azerbaijan,AZE,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",3511219,2214990,1296229,1184499,1174588,34.35,21.67,12.68,114892,Asia,10223344,2091,336047,61,4974,0.048653356,3.287055586
Azerbaijan,AZE,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",4972362,2880131,2092231,1360123,1405884,48.64,28.17,20.47,137513,Asia,10223344,7802,343849,49,5023,0.049132652,3.363371124
Azerbaijan,AZE,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",6805740,4113716,2692024,1519612,1841591,66.57,40.24,26.33,180135,Asia,10223344,81042,424891,613,5636,0.055128733,4.156086306
Azerbaijan,AZE,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",8554628,4762232,3792396,1202990,1808388,83.68,46.58,37.1,176888,Asia,10223344,59011,483902,889,6525,0.063824518,4.733304484
Azerbaijan,AZE,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",9660868,4991242,4402450,898789,1137573,94.5,48.82,43.06,111272,Asia,10223344,47468,531370,549,7074,0.069194581,5.197614401
Azerbaijan,AZE,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",10527605,5079349,4566911,602592,929130,102.98,49.68,44.67,90884,Asia,10223344,56948,588318,782,7856,0.076843741,5.754653272
Azerbaijan,AZE,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",11346166,5169382,4676520,797551,814401,110.98,50.56,45.74,79662,Asia,10223344,28629,616947,502,8358,0.081754072,6.034688845
Azerbaijan,AZE,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12000767,5230388,4742174,598612,669680,117.39,51.16,46.39,65504,Asia,10223344,41523,658470,376,8734,0.085431929,6.440847535
Azerbaijan,AZE,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12720225,5280393,4772019,687123,993320,124.42,51.65,46.68,97163,Asia,10223344,127200,785670,683,9417,0.092112718,7.685058822
Azerbaijan,AZE,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",13159756,5308772,4795324,5,177286,128.72,51.93,46.91,17342,Asia,10223344,6144,791814,270,9687,0.094753732,7.745156575
The Bahamas,BHS,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",7000,7000,0,110,7038,1.76,1.76,0,17731,North America,396914,600,9119,9,188,0.047365424,2.29747502
The Bahamas,BHS,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",25692,25692,0,0,19378,6.47,6.47,0,48821,North America,396914,1334,10453,11,199,0.050136805,2.633567977
The Bahamas,BHS,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",55037,46378,8659,0,28655,13.87,11.68,2.18,72196,North America,396914,1343,11796,31,230,0.057947062,2.971928428
The Bahamas,BHS,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",91067,58122,32945,0,36899,22.94,14.64,8.3,92964,North America,396914,790,12586,16,246,0.061978162,3.170963987
The Bahamas,BHS,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",106898,61803,46793,2377,12860,26.93,15.57,11.79,32400,North America,396914,2254,14840,41,287,0.072307855,3.738845191
The Bahamas,BHS,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",146738,91967,57593,0,41652,36.97,23.17,14.51,104938,North America,396914,3299,18139,67,354,0.089188086,4.570007609
The Bahamas,BHS,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",184461,114333,70128,0,48429,46.47,28.81,17.67,122013,North America,396914,2845,20984,177,531,0.133782129,5.286787566
The Bahamas,BHS,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",255085,132240,122845,0,58944,64.27,33.32,30.95,148506,North America,396914,1367,22351,112,643,0.161999829,5.631194667
The Bahamas,BHS,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",280176,151709,138266,0,25660,70.59,38.22,34.84,64650,North America,396914,488,22791,28,671,0.169054254,5.742049915
The Bahamas,BHS,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",300214,157041,147365,6771,24242,75.64,39.57,37.13,61079,North America,396914,1685,24476,46,717,0.180643666,6.166575127
The Bahamas,BHS,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",318916,160505,151520,0,16226,80.35,40.44,38.17,40878,North America,396914,8086,32562,29,746,0.187950035,8.203792257
The Bahamas,BHS,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",327515,163061,153878,0,7199,82.52,41.08,38.77,18136,North America,396914,573,33135,25,771,0.194248628,8.348156024
Bahrain,BHR,2020-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58643,58643,0,19678,34657,3.35,3.35,0,19824,Asia,1748295,5719,92675,11,352,0.020133902,5.300878856
Bahrain,BHR,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",171568,171568,0,39133,166495,5.59,9.81,0,95232,Asia,1748295,10382,103057,23,375,0.021449469,5.894714565
Bahrain,BHR,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",298171,298171,0,0,215936,5.59,17.05,0,123508,Asia,1748295,19337,122394,74,449,0.025682165,7.000763601
Bahrain,BHR,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",766317,510877,255440,259798,299172,43.83,29.22,14.61,171123,Asia,1748295,22051,144445,72,521,0.029800463,8.262049597
Bahrain,BHR,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1235170,693423,541747,468853,467272,70.65,39.66,30.99,267271,Asia,1748295,32489,176934,125,646,0.036950286,10.12037442
Bahrain,BHR,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1732728,941674,791054,497558,469479,99.11,53.86,45.25,268535,Asia,1748295,63597,240531,334,980,0.056054613,13.75803283
Bahrain,BHR,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2122296,1057888,987140,389568,383950,121.39,60.51,56.46,219613,Asia,1748295,25296,265827,372,1352,0.077332487,15.20492823
Bahrain,BHR,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2305354,1108252,1055185,183058,231478,131.86,63.39,60.36,132398,Asia,1748295,3359,269186,32,1384,0.079162842,15.39705828
Bahrain,BHR,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2489109,1146939,1088446,183755,189211,142.37,65.6,62.26,108229,Asia,1748295,3354,272540,4,1388,0.079391636,15.58890233
Bahrain,BHR,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2590143,1165178,1119298,101034,90888,148.15,66.65,64.02,51986,Asia,1748295,2517,275057,1,1389,0.079448834,15.73287117
Bahrain,BHR,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2771330,1177521,1141443,181187,190527,158.52,67.35,65.29,108979,Asia,1748295,1772,276829,4,1393,0.079677629,15.83422706
Bahrain,BHR,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2928259,1188539,1159574,156929,143319,167.49,67.98,66.33,81978,Asia,1748295,861,277690,1,1394,0.079734827,15.88347504
Bahrain,BHR,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3226201,1203146,1177993,297942,300140,184.53,68.82,67.38,171675,Asia,1748295,4372,282062,0,1394,0.079734827,16.13354726
Bahrain,BHR,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3357017,1223859,1193959,130816,146507,192.02,70,68.29,83799,Asia,1748295,92513,374575,14,1408,0.080535608,21.42515994
Bahrain,BHR,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3375361,1227305,1197343,18344,20713,193.07,70.2,68.49,11846,Asia,1748295,140308,514883,46,1454,0.083166742,29.45057899
Bangladesh,BGD,2021-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",567,567,0,567,5139,0,0,0,31,Asia,166303494,21629,535139,568,8127,0.004886849,0.32178458
Bangladesh,BGD,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",3110525,3110525,0,1938619,2759688,1.87,1.87,0,16593,Asia,166303494,11077,546216,281,8408,0.005055817,0.328445294
Bangladesh,BGD,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",5370431,5370431,0,70407,2503853,3.23,3.23,0,15055,Asia,166303494,65079,611295,638,9046,0.005439453,0.367577966
Bangladesh,BGD,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",8625350,5819656,2805694,1247104,3103484,5.19,3.5,1.69,18661,Asia,166303494,147837,759132,2404,11450,0.006885003,0.456473873
Bangladesh,BGD,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9991671,5823245,4168426,823451,1579134,6.01,3.5,2.51,9493,Asia,166303494,41408,800540,1169,12619,0.007587934,0.481372929
Bangladesh,BGD,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10103015,5823245,4279770,42601,150076,6.08,3.5,2.57,899,Asia,166303494,112718,913258,1884,14503,0.008720803,0.549151421
Bangladesh,BGD,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",12849265,8520221,4329044,2734283,1035171,7.73,5.12,2.6,6224,Asia,166303494,336226,1249484,6182,20685,0.012438103,0.75132757
Bangladesh,BGD,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",26471819,18580195,7891624,11087192,14205449,15.92,11.17,4.75,85418,Asia,166303494,251134,1500618,5510,26195,0.015751323,0.902337025
Bangladesh,BGD,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",48225447,31502515,16722932,18962130,17359979,29,18.94,10.06,104386,Asia,166303494,55293,1555911,1315,27510,0.016542046,0.935585274
Bangladesh,BGD,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",70510078,41784170,28725908,6884827,22991407,42.4,25.13,17.27,138250,Asia,166303494,13628,1569539,358,27868,0.016757315,0.94377993
Bangladesh,BGD,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",96434845,59839716,36595129,16980584,28229442,57.99,35.98,22.01,169746,Asia,166303494,6745,1576284,113,27981,0.016825263,0.947835768
Bangladesh,BGD,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",106575146,65835395,40739751,8813795,28420209,64.08,39.59,24.5,170887,Asia,166303494,9255,1585539,91,28072,0.016879982,0.953400895
Bangladesh,BGD,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",156416604,95440321,59711538,14576165,35926158,94.05,57.39,35.91,216025,Asia,166303494,213294,1798833,322,28394,0.017073604,1.081656769
Bangladesh,BGD,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",209937805,122689831,83529389,3913910,39005097,126.24,73.77,50.23,234549,Asia,166303494,144744,1943577,643,29037,0.017460247,1.168692824
Bangladesh,BGD,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",217266600,125588721,87310746,1467914,16643418,130.64,75.52,52.5,100079,Asia,166303494,7855,1951432,83,29120,0.017510155,1.173416116
Barbados,BRB,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38615,38615,0,34125,31656,13.42,13.42,0,110027,North America,287708,1523,3068,19,33,0.011469963,1.066358947
Barbados,BRB,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",63728,63728,0,25054,34295,22.15,22.15,0,119201,North America,287708,584,3652,9,42,0.014598134,1.269342528
Barbados,BRB,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",74218,74218,0,10285,10136,25.8,25.8,0,35231,North America,287708,203,3855,2,44,0.015293283,1.339900177
Barbados,BRB,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",139354,78633,60721,65136,63309,48.44,27.33,21.11,220046,North America,287708,162,4017,3,47,0.016336007,1.396207266
Barbados,BRB,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",166567,95386,71181,25007,27596,57.89,33.15,24.74,95918,North America,287708,64,4081,0,47,0.016336007,1.418452042
