country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths
Lithuania,LTU,2020-04,,,,,,,,,,,Europe,2689862,3811,69600,64,732
Lithuania,LTU,2020-05,,,,,,,,,,,Europe,2689862,4225,72463,54,766
Lithuania,LTU,2020-06,,,,,,,,,,,Europe,2689862,4131,74680,38,790
Lithuania,LTU,2020-07,,,,,,,,,,,Europe,2689862,3742,76071,59,834
Lithuania,LTU,2020-08,,,,,,,,,,,Europe,2689862,4252,77476,42,859
Lithuania,LTU,2020-09,,,,,,,,,,,Europe,2689862,5836,80615,43,886
Lithuania,LTU,2020-10,,,,,,,,,,,Europe,2689862,13340,83959,99,903
Lithuania,LTU,2020-11,,,,,,,,,,,Europe,2689862,36367,87066,419,938
Lithuania,LTU,2022-04,,,,,,,,,,,Europe,2689862,20517,923810,39,8481
Lithuania,LTU,2022-05,,,,,,,,,,,Europe,2689862,20867,928612,52,8503
Lithuania,LTU,2022-06,,,,,,,,,,,Europe,2689862,15956,931824,44,8512
Lithuania,LTU,2022-07,,,,,,,,,,,Europe,2689862,12594,934228,40,8528
Lithuania,LTU,2022-08,,,,,,,,,,,Europe,2689862,16711,938968,55,8548
Lithuania,LTU,2022-09,,,,,,,,,,,Europe,2689862,20516,944968,50,8562
Lithuania,LTU,2022-10,,,,,,,,,,,Europe,2689862,18330,950602,63,8599
Lithuania,LTU,2022-11,,,,,,,,,,,Europe,2689862,18296,956180,35,8607
Lithuania,LTU,2022-12,,,,,,,,,,,Europe,2689862,18417,959305,70,8624
Luxembourg,LUX,2020-01,,,,,,,,,,,Europe,634814,841,35129,20,330
Luxembourg,LUX,2020-02,,,,,,,,,,,Europe,634814,3166,35802,14,334
Luxembourg,LUX,2020-03,,,,,,,,,,,Europe,634814,3587,36429,41,339
Luxembourg,LUX,2020-04,,,,,,,,,,,Europe,634814,2050,37017,36,345
Luxembourg,LUX,2020-05,,,,,,,,,,,Europe,634814,1413,37017,21,345
Luxembourg,LUX,2020-06,,,,,,,,,,,Europe,634814,1151,37017,12,345
Luxembourg,LUX,2020-07,,,,,,,,,,,Europe,634814,3619,38476,23,360
Luxembourg,LUX,2020-08,,,,,,,,,,,Europe,634814,968,38476,6,360
Luxembourg,LUX,2020-09,,,,,,,,,,,Europe,634814,3159,38476,21,360
Luxembourg,LUX,2020-10,,,,,,,,,,,Europe,634814,9857,40037,52,384
Luxembourg,LUX,2020-11,,,,,,,,,,,Europe,634814,10531,40755,128,392
Luxembourg,LUX,2022-04,,,,,,,,,,,Europe,634814,3508,186360,4,996
Luxembourg,LUX,2022-05,,,,,,,,,,,Europe,634814,2131,186360,2,996
Luxembourg,LUX,2022-06,,,,,,,,,,,Europe,634814,1932,186360,1,996
Luxembourg,LUX,2022-07,,,,,,,,,,,Europe,634814,6546,187971,10,999
Luxembourg,LUX,2022-08,,,,,,,,,,,Europe,634814,1889,188748,2,999
Luxembourg,LUX,2022-09,,,,,,,,,,,Europe,634814,2434,189830,1,1000
Luxembourg,LUX,2022-10,,,,,,,,,,,Europe,634814,6062,191006,14,1004
Luxembourg,LUX,2022-11,,,,,,,,,,,Europe,634814,2837,191964,1,1004
Luxembourg,LUX,2022-12,,,,,,,,,,,Europe,634814,1924,191964,0,1004
Macao,MAC,2020-01,,,,,,,,,,,Asia,658391,6,46,0,
Macao,MAC,2020-02,,,,,,,,,,,Asia,658391,1,46,0,
Macao,MAC,2020-03,,,,,,,,,,,Asia,658391,33,46,0,
Macao,MAC,2020-04,,,,,,,,,,,Asia,658391,2,46,0,
Macao,MAC,2020-05,,,,,,,,,,,Asia,658391,1,46,0,
Macao,MAC,2020-06,,,,,,,,,,,Asia,658391,1,46,0,
Macao,MAC,2020-07,,,,,,,,,,,Asia,658391,0,46,0,
Macao,MAC,2020-08,,,,,,,,,,,Asia,658391,1,46,0,
Macao,MAC,2020-09,,,,,,,,,,,Asia,658391,0,46,0,
Macao,MAC,2020-10,,,,,,,,,,,Asia,658391,0,46,0,
Macao,MAC,2020-11,,,,,,,,,,,Asia,658391,0,46,0,
Macao,MAC,2020-12,,,,,,,,,,,Asia,658391,0,46,0,
Macao,MAC,2021-01,,,,,,,,,,,Asia,658391,1,77,0,
Macao,MAC,2022-04,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-05,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-06,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-07,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-08,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-09,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-10,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-11,,,,,,,,,,,Asia,658391,0,82,0,
Macao,MAC,2022-12,,,,,,,,,,,Asia,658391,0,82,0,
Madagascar,MDG,2020-01,,,,,,,,,,,Africa,28427333,693,17341,8,251
Madagascar,MDG,2020-02,,,,,,,,,,,Africa,28427333,484,17341,10,251
Madagascar,MDG,2020-03,,,,,,,,,,,Africa,28427333,505,17341,11,255
Madagascar,MDG,2020-04,,,,,,,,,,,Africa,28427333,632,17341,10,255
Madagascar,MDG,2020-05,,,,,,,,,,,Africa,28427333,1373,17473,15,255
Madagascar,MDG,2020-06,,,,,,,,,,,Africa,28427333,1735,17473,21,255
Madagascar,MDG,2020-07,,,,,,,,,,,Africa,28427333,6538,17473,76,255
Madagascar,MDG,2020-08,,,,,,,,,,,Africa,28427333,2044,17473,51,255
Madagascar,MDG,2020-09,,,,,,,,,,,Africa,28427333,1195,17473,29,255
Madagascar,MDG,2020-10,,,,,,,,,,,Africa,28427333,1016,17473,14,255
Madagascar,MDG,2020-11,,,,,,,,,,,Africa,28427333,779,17473,4,255
Madagascar,MDG,2020-12,,,,,,,,,,,Africa,28427333,727,17714,12,261
Madagascar,MDG,2021-01,,,,,,,,,,,Africa,28427333,1677,44330,44,967
Madagascar,MDG,2021-02,,,,,,,,,,,Africa,28427333,1213,44330,45,967
Madagascar,MDG,2021-03,,,,,,,,,,,Africa,28427333,4786,44330,141,967
Madagascar,MDG,2021-04,,,,,,,,,,,Africa,28427333,9580,44800,161,972
Madagascar,MDG,2022-03,,,,,,,,,,,Africa,28427333,139,64009,7,1384
Madagascar,MDG,2022-04,,,,,,,,,,,Africa,28427333,2155,63659,40,1366
Madagascar,MDG,2022-05,,,,,,,,,,,Africa,28427333,2247,63791,40,1373
Madagascar,MDG,2022-06,,,,,,,,,,,Africa,28427333,0,63791,0,1373
Madagascar,MDG,2022-07,,,,,,,,,,,Africa,28427333,0,63791,0,1373
Madagascar,MDG,2022-08,,,,,,,,,,,Africa,28427333,1667,63791,50,1373
Madagascar,MDG,2022-09,,,,,,,,,,,Africa,28427333,0,63791,0,1373
Madagascar,MDG,2022-10,,,,,,,,,,,Africa,28427333,0,63791,0,1373
Madagascar,MDG,2022-11,,,,,,,,,,,Africa,28427333,0,63791,0,1373
Madagascar,MDG,2022-12,,,,,,,,,,,Africa,28427333,1489,63870,32,1377
Malawi,MWI,2020-01,,,,,,,,,,,Africa,19647681,219,6028,8,185
Malawi,MWI,2020-02,,,,,,,,,,,Africa,19647681,168,6040,3,185
Malawi,MWI,2020-03,,,,,,,,,,,Africa,19647681,227,6043,0,185
Malawi,MWI,2020-04,,,,,,,,,,,Africa,19647681,277,6047,7,185
Malawi,MWI,2020-05,,,,,,,,,,,Africa,19647681,327,6049,10,185
Malawi,MWI,2020-06,,,,,,,,,,,Africa,19647681,949,6051,13,185
Malawi,MWI,2020-07,,,,,,,,,,,Africa,19647681,1926,6051,78,185
Malawi,MWI,2020-08,,,,,,,,,,,Africa,19647681,932,6051,35,186
Malawi,MWI,2020-09,,,,,,,,,,,Africa,19647681,261,6051,7,186
Malawi,MWI,2020-10,,,,,,,,,,,Africa,19647681,260,6051,10,186
Malawi,MWI,2020-11,,,,,,,,,,,Africa,19647681,352,6055,10,186
Malawi,MWI,2020-12,,,,,,,,,,,Africa,19647681,685,6583,8,189
Malawi,MWI,2021-01,,,,,,,,,,,Africa,19647681,16197,61926,523,2306
Malawi,MWI,2021-02,,,,,,,,,,,Africa,19647681,4765,61936,178,2307
Malawi,MWI,2022-04,,,,,,,,,,,Africa,19647681,564,85396,10,2617
Malawi,MWI,2022-05,,,,,,,,,,,Africa,19647681,900,85411,13,2618
Malawi,MWI,2022-06,,,,,,,,,,,Africa,19647681,812,85429,7,2619
Malawi,MWI,2022-07,,,,,,,,,,,Africa,19647681,719,85440,9,2619
Malawi,MWI,2022-08,,,,,,,,,,,Africa,19647681,675,85452,6,2619
Malawi,MWI,2022-09,,,,,,,,,,,Africa,19647681,322,85461,8,2620
Malawi,MWI,2022-10,,,,,,,,,,,Africa,19647681,318,85476,13,2620
Malawi,MWI,2022-11,,,,,,,,,,,Africa,19647681,646,85486,12,2620
Malawi,MWI,2022-12,,,,,,,,,,,Africa,19647681,591,85495,13,2620
Malaysia,MYS,2020-01,,,,,,,,,,,Asia,32776195,2970,67169,8,362
Malaysia,MYS,2020-02,,,,,,,,,,,Asia,32776195,2339,68020,9,364
Malaysia,MYS,2020-03,,,,,,,,,,,Asia,32776195,5514,69095,68,375
Malaysia,MYS,2020-04,,,,,,,,,,,Asia,32776195,4305,70236,31,375
Malaysia,MYS,2020-05,,,,,,,,,,,Asia,32776195,3908,71359,22,379
Malaysia,MYS,2020-06,,,,,,,,,,,Asia,32776195,4287,72694,8,382
Malaysia,MYS,2020-07,,,,,,,,,,,Asia,32776195,3847,74294,13,384
Malaysia,MYS,2020-08,,,,,,,,,,,Asia,32776195,2813,75306,16,388
Malaysia,MYS,2020-09,,,,,,,,,,,Asia,32776195,3873,76265,28,393
Malaysia,MYS,2020-10,,,,,,,,,,,Asia,32776195,19074,78499,115,396
Malaysia,MYS,2020-11,,,,,,,,,,,Asia,32776195,25603,80309,72,402
Malaysia,MYS,2020-12,,,,,,,,,,,Asia,32776195,34477,113010,81,471
Malaysia,MYS,2021-01,,,,,,,,,,,Asia,32776195,157554,2638221,1066,30474
Malaysia,MYS,2022-04,,,,,,,,,,,Asia,32776195,43285,3561766,120,33106
Malaysia,MYS,2022-05,,,,,,,,,,,Asia,32776195,45793,3595172,99,33173
Malaysia,MYS,2022-06,,,,,,,,,,,Asia,32776195,41067,3622607,83,33228
Malaysia,MYS,2022-07,,,,,,,,,,,Asia,32776195,41271,3649463,102,33305
Malaysia,MYS,2022-08,,,,,,,,,,,Asia,32776195,48685,3680953,103,33384
Malaysia,MYS,2022-09,,,,,,,,,,,Asia,32776195,50268,3711199,145,33497
Malaysia,MYS,2022-10,,,,,,,,,,,Asia,32776195,52518,3741986,98,33567
Malaysia,MYS,2022-11,,,,,,,,,,,Asia,32776195,56914,3774786,127,33643
Malaysia,MYS,2022-12,,,,,,,,,,,Asia,32776195,52250,3801036,107,33720
Maldives,MDV,2020-01,,,,,,,,,,,Asia,543620,599,13049,4,47
Maldives,MDV,2020-02,,,,,,,,,,,Asia,543620,511,13070,3,47
Maldives,MDV,2020-03,,,,,,,,,,,Asia,543620,469,13106,0,47
Maldives,MDV,2020-04,,,,,,,,,,,Asia,543620,870,13143,2,47
Maldives,MDV,2020-05,,,,,,,,,,,Asia,543620,1342,13159,4,47
Maldives,MDV,2020-06,,,,,,,,,,,Asia,543620,759,13198,4,47
Maldives,MDV,2020-07,,,,,,,,,,,Asia,543620,1357,13213,4,47
Maldives,MDV,2020-08,,,,,,,,,,,Asia,543620,2915,13248,8,47
Maldives,MDV,2020-09,,,,,,,,,,,Asia,543620,1698,13274,6,47
Maldives,MDV,2020-10,,,,,,,,,,,Asia,543620,1135,13308,4,47
Maldives,MDV,2020-11,,,,,,,,,,,Asia,543620,1289,13326,8,48
Maldives,MDV,2020-12,,,,,,,,,,,Asia,543620,813,13757,1,48
Maldives,MDV,2021-01,,,,,,,,,,,Asia,543620,4412,91750,16,251
Maldives,MDV,2022-04,,,,,,,,,,,Asia,543620,2481,171947,1,297
Maldives,MDV,2022-05,,,,,,,,,,,Asia,543620,2136,172270,1,297
Maldives,MDV,2022-06,,,,,,,,,,,Asia,543620,2367,172576,3,297
Maldives,MDV,2022-07,,,,,,,,,,,Asia,543620,2345,173064,1,297
Maldives,MDV,2022-08,,,,,,,,,,,Asia,543620,2112,173337,1,297
Maldives,MDV,2022-09,,,,,,,,,,,Asia,543620,1809,173666,1,297
Maldives,MDV,2022-10,,,,,,,,,,,Asia,543620,2185,173991,1,297
Maldives,MDV,2022-11,,,,,,,,,,,Asia,543620,1751,174163,0,297
Maldives,MDV,2022-12,,,,,,,,,,,Asia,543620,1868,174367,1,297
Mali,MLI,2020-01,,,,,,,,,,,Africa,20855724,169,4762,6,160
Mali,MLI,2020-02,,,,,,,,,,,Africa,20855724,274,4837,2,161
Mali,MLI,2020-03,,,,,,,,,,,Africa,20855724,185,4880,5,162
Mali,MLI,2020-04,,,,,,,,,,,Africa,20855724,601,4938,28,163
Mali,MLI,2020-05,,,,,,,,,,,Africa,20855724,797,5062,45,163
Mali,MLI,2020-06,,,,,,,,,,,Africa,20855724,607,5135,20,164
Mali,MLI,2020-07,,,,,,,,,,,Africa,20855724,405,5290,15,175
Mali,MLI,2020-08,,,,,,,,,,,Africa,20855724,462,5442,14,180
Mali,MLI,2020-09,,,,,,,,,,,Africa,20855724,356,5469,9,181
Mali,MLI,2020-10,,,,,,,,,,,Africa,20855724,580,5576,12,184
Mali,MLI,2020-11,,,,,,,,,,,Africa,20855724,1084,5649,22,185
Mali,MLI,2020-12,,,,,,,,,,,Africa,20855724,1570,7090,91,269
Mali,MLI,2021-01,,,,,,,,,,,Africa,20855724,877,17500,41,610
Mali,MLI,2021-02,,,,,,,,,,,Africa,20855724,501,17572,34,611
Mali,MLI,2022-04,,,,,,,,,,,Africa,20855724,589,30396,2,724
Mali,MLI,2022-05,,,,,,,,,,,Africa,20855724,453,30398,0,724
Mali,MLI,2022-06,,,,,,,,,,,Africa,20855724,815,30398,1,725
Mali,MLI,2022-07,,,,,,,,,,,Africa,20855724,390,30398,1,725
Mali,MLI,2022-08,,,,,,,,,,,Africa,20855724,15,30401,0,725
Mali,MLI,2022-09,,,,,,,,,,,Africa,20855724,1227,30402,1,725
Mali,MLI,2022-10,,,,,,,,,,,Africa,20855724,834,30407,4,726
Mali,MLI,2022-11,,,,,,,,,,,Africa,20855724,510,30409,1,726
Mali,MLI,2022-12,,,,,,,,,,,Africa,20855724,643,30414,2,726
Malta,MLT,2020-01,,,,,,,,,,,Europe,516100,349,9975,6,141
Malta,MLT,2020-02,,,,,,,,,,,Europe,516100,435,10101,10,146
Malta,MLT,2020-03,,,,,,,,,,,Europe,516100,496,10197,3,148
Malta,MLT,2020-04,,,,,,,,,,,Europe,516100,409,10320,4,149
Malta,MLT,2020-05,,,,,,,,,,,Europe,516100,531,10423,11,149
Malta,MLT,2020-06,,,,,,,,,,,Europe,516100,361,10520,6,151
Malta,MLT,2020-07,,,,,,,,,,,Europe,516100,649,10659,6,155
Malta,MLT,2020-08,,,,,,,,,,,Europe,516100,1014,10699,8,157
Malta,MLT,2020-09,,,,,,,,,,,Europe,516100,1199,10778,26,160
Malta,MLT,2020-10,,,,,,,,,,,Europe,516100,2646,10884,26,164
Malta,MLT,2020-11,,,,,,,,,,,Europe,516100,2664,10980,60,166
Malta,MLT,2020-12,,,,,,,,,,,Europe,516100,2063,12774,55,219
Malta,MLT,2022-04,,,,,,,,,,,Europe,516100,1459,71679,1,607
Malta,MLT,2022-05,,,,,,,,,,,Europe,516100,1238,71800,9,608
Malta,MLT,2022-06,,,,,,,,,,,Europe,516100,1401,71899,6,608
Malta,MLT,2022-07,,,,,,,,,,,Europe,516100,1033,71971,3,609
Malta,MLT,2022-08,,,,,,,,,,,Europe,516100,1107,72130,3,610
Malta,MLT,2022-09,,,,,,,,,,,Europe,516100,873,72268,4,612
Malta,MLT,2022-10,,,,,,,,,,,Europe,516100,708,72421,6,613
Malta,MLT,2022-11,,,,,,,,,,,Europe,516100,714,72560,7,613
Malta,MLT,2022-12,,,,,,,,,,,Europe,516100,907,72687,11,614
Marshall Islands,MHL,2020-01,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-02,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-03,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-04,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-05,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-06,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-07,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-08,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-09,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2020-10,,,,,,,,,,,Oceania,59618,2,4,0,
Marshall Islands,MHL,2020-11,,,,,,,,,,,Oceania,59618,3,4,0,
Marshall Islands,MHL,2020-12,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-01,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-02,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-03,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-04,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-05,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-06,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-07,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-08,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-09,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-10,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-11,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2021-12,,,,,,,,,,,Oceania,59618,0,4,0,
Marshall Islands,MHL,2022-01,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-02,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-03,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-04,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-05,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-06,,,,,,,,,,,Oceania,59618,3,7,0,
Marshall Islands,MHL,2022-07,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-08,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-09,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-10,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-11,,,,,,,,,,,Oceania,59618,0,7,0,
Marshall Islands,MHL,2022-12,,,,,,,,,,,Oceania,59618,0,7,0,
Mauritania,MRT,2020-01,,,,,,,,,,,Africa,4775110,316,8710,0,177
Mauritania,MRT,2020-02,,,,,,,,,,,Africa,4775110,391,8863,12,179
Mauritania,MRT,2020-03,,,,,,,,,,,Africa,4775110,426,9005,7,181
Mauritania,MRT,2020-04,,,,,,,,,,,Africa,4775110,417,9181,6,182
Mauritania,MRT,2020-05,,,,,,,,,,,Africa,4775110,920,9359,30,184
Mauritania,MRT,2020-06,,,,,,,,,,,Africa,4775110,3122,9516,61,188
Mauritania,MRT,2020-07,,,,,,,,,,,Africa,4775110,1389,9679,24,194
Mauritania,MRT,2020-08,,,,,,,,,,,Africa,4775110,764,9876,13,197
Mauritania,MRT,2020-09,,,,,,,,,,,Africa,4775110,615,10105,14,202
Mauritania,MRT,2020-10,,,,,,,,,,,Africa,4775110,590,10268,20,210
Mauritania,MRT,2020-11,,,,,,,,,,,Africa,4775110,1286,10501,16,210
Mauritania,MRT,2020-12,,,,,,,,,,,Africa,4775110,4128,14364,144,347
Mauritania,MRT,2021-01,,,,,,,,,,,Africa,4775110,1974,39339,43,835
Mauritania,MRT,2021-02,,,,,,,,,,,Africa,4775110,1118,39408,33,835
Mauritania,MRT,2022-04,,,,,,,,,,,Africa,4775110,858,58645,3,980
Mauritania,MRT,2022-05,,,,,,,,,,,Africa,4775110,1186,58646,4,980
Mauritania,MRT,2022-06,,,,,,,,,,,Africa,4775110,1197,58649,7,980
Mauritania,MRT,2022-07,,,,,,,,,,,Africa,4775110,1246,58652,3,980
Mauritania,MRT,2022-08,,,,,,,,,,,Africa,4775110,1089,58654,4,980
Mauritania,MRT,2022-09,,,,,,,,,,,Africa,4775110,922,58656,4,981
Mauritania,MRT,2022-10,,,,,,,,,,,Africa,4775110,683,58657,2,981
Mauritania,MRT,2022-11,,,,,,,,,,,Africa,4775110,1044,58657,3,981
Mauritania,MRT,2022-12,,,,,,,,,,,Africa,4775110,1099,58657,3,981
Mauritius,MUS,2020-01,,,,,,,,,,,Africa,1273428,19,504,2,10
Mauritius,MUS,2020-02,,,,,,,,,,,Africa,1273428,17,505,0,10
Mauritius,MUS,2020-03,,,,,,,,,,,Africa,1273428,147,505,5,10
Mauritius,MUS,2020-04,,,,,,,,,,,Africa,1273428,32,505,1,10
Mauritius,MUS,2020-05,,,,,,,,,,,Africa,1273428,14,505,0,10
Mauritius,MUS,2020-06,,,,,,,,,,,Africa,1273428,40,505,0,10
Mauritius,MUS,2020-07,,,,,,,,,,,Africa,1273428,39,514,0,10
Mauritius,MUS,2020-08,,,,,,,,,,,Africa,1273428,36,515,0,10
Mauritius,MUS,2020-09,,,,,,,,,,,Africa,1273428,39,516,0,10
Mauritius,MUS,2020-10,,,,,,,,,,,Africa,1273428,88,517,0,10
Mauritius,MUS,2020-11,,,,,,,,,,,Africa,1273428,46,518,2,10
Mauritius,MUS,2020-12,,,,,,,,,,,Africa,1273428,10,527,0,10
Mauritius,MUS,2022-04,,,,,,,,,,,Africa,1273428,1825,169796,0,904
Mauritius,MUS,2022-05,,,,,,,,,,,Africa,1273428,1979,169796,0,904
Mauritius,MUS,2022-06,,,,,,,,,,,Africa,1273428,1827,169796,0,904
Mauritius,MUS,2022-07,,,,,,,,,,,Africa,1273428,1826,169796,19,904
Mauritius,MUS,2022-08,,,,,,,,,,,Africa,1273428,2296,169796,0,904
Mauritius,MUS,2022-09,,,,,,,,,,,Africa,1273428,2250,169796,0,904
Mauritius,MUS,2022-10,,,,,,,,,,,Africa,1273428,13615,181362,30,934
Mauritius,MUS,2022-11,,,,,,,,,,,Africa,1273428,2430,181362,0,934
Mauritius,MUS,2022-12,,,,,,,,,,,Africa,1273428,2303,181362,0,934
Mexico,MEX,2020-01,,,,,,,,,,,North America,130262220,44511,1122362,4109,106765
Mexico,MEX,2020-02,,,,,,,,,,,North America,130262220,41680,1133613,3519,107565
Mexico,MEX,2020-03,,,,,,,,,,,North America,130262220,45263,1144643,4146,108173
Mexico,MEX,2020-04,,,,,,,,,,,North America,130262220,60963,1156770,5950,108863
Mexico,MEX,2020-05,,,,,,,,,,,North America,130262220,120507,1168395,9594,109456
Mexico,MEX,2020-06,,,,,,,,,,,North America,130262220,126712,1175850,14704,109717
Mexico,MEX,2020-07,,,,,,,,,,,North America,130262220,164949,1182249,15275,110074
Mexico,MEX,2020-08,,,,,,,,,,,North America,130262220,147516,1193255,13903,110874
Mexico,MEX,2020-09,,,,,,,,,,,North America,130262220,124223,1205229,10818,111655
Mexico,MEX,2020-10,,,,,,,,,,,North America,130262220,150208,1217126,12070,112326
Mexico,MEX,2020-11,,,,,,,,,,,North America,130262220,169968,1229379,13038,113019
Mexico,MEX,2022-04,,,,,,,,,,,North America,130262220,103920,5544644,1927,319296
Mexico,MEX,2022-05,,,,,,,,,,,North America,130262220,65617,5554392,1027,319604
Mexico,MEX,2022-06,,,,,,,,,,,North America,130262220,46648,5564985,512,319859
Mexico,MEX,2022-07,,,,,,,,,,,North America,130262220,38949,5566669,379,319901
Mexico,MEX,2022-08,,,,,,,,,,,North America,130262220,45953,5575608,599,320166
Mexico,MEX,2022-09,,,,,,,,,,,North America,130262220,44882,5583993,1016,320408
Mexico,MEX,2022-10,,,,,,,,,,,North America,130262220,7878,5591871,199,320607
Mexico,MEX,2022-11,,,,,,,,,,,North America,130262220,78939,5591871,1167,320607
Mexico,MEX,2022-12,,,,,,,,,,,North America,130262220,115535,5605636,1780,321054
Micronesia (country),FSM,2021-01,,,,,,,,,,,Oceania,116255,1,1,0,
Micronesia (country),FSM,2021-02,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-03,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-04,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-05,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-06,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-07,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-08,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-09,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-10,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-11,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2021-12,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-01,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-02,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-03,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-04,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-05,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-06,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-07,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-08,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-09,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-10,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-11,,,,,,,,,,,Oceania,116255,0,1,0,
Micronesia (country),FSM,2022-12,,,,,,,,,,,Oceania,116255,0,1,0,
Moldova,MDA,2020-01,,,,,,,,,,,Europe,4024025,4278,108863,94,2323
Moldova,MDA,2020-02,,,,,,,,,,,Europe,4024025,4239,110580,81,2343
Moldova,MDA,2020-03,,,,,,,,,,,Europe,4024025,5108,112307,92,2363
Moldova,MDA,2020-04,,,,,,,,,,,Europe,4024025,7072,113829,177,2384
Moldova,MDA,2020-05,,,,,,,,,,,Europe,4024025,7779,115557,205,2403
Moldova,MDA,2020-06,,,,,,,,,,,Europe,4024025,9394,116365,237,2419
Moldova,MDA,2020-07,,,,,,,,,,,Europe,4024025,9981,117495,225,2438
Moldova,MDA,2020-08,,,,,,,,,,,Europe,4024025,13357,119204,226,2460
Moldova,MDA,2020-09,,,,,,,,,,,Europe,4024025,14815,120970,309,2481
Moldova,MDA,2020-10,,,,,,,,,,,Europe,4024025,18487,122685,400,2500
Moldova,MDA,2020-11,,,,,,,,,,,Europe,4024025,26150,124264,410,2521
